essay_id,prompt_id,content_score,question1,question2,question3
15650,6,3.0,medium,medium,medium
15651,6,2.0,medium,medium,medium
15652,6,3.0,high,medium,high
15653,6,3.0,high,medium,high
15654,6,4.0,medium,medium,medium
15655,6,3.0,high,medium,high
15656,6,2.0,medium,medium,medium
15657,6,1.0,medium,medium,medium
15658,6,3.0,high,medium,high
15659,6,2.0,medium,medium,medium
15660,6,1.0,medium,low,medium
15661,6,0.0,low,low,low
15662,6,0.0,low,low,low
15663,6,0.0,low,low,low
15664,6,3.0,high,high,high
15665,6,3.0,medium,medium,medium
15666,6,1.0,medium,medium,medium
15667,6,3.0,medium,medium,medium
15668,6,0.0,low,low,low
15669,6,3.0,medium,medium,medium
15670,6,3.0,medium,medium,medium
15671,6,3.0,high,medium,high
15672,6,0.0,medium,medium,medium
15673,6,1.0,medium,medium,medium
15674,6,2.0,medium,medium,medium
15675,6,0.0,medium,medium,medium
15676,6,3.0,high,medium,high
15677,6,2.0,high,medium,high
15678,6,0.0,medium,medium,medium
15679,6,2.0,medium,medium,medium
15680,6,3.0,medium,medium,medium
15681,6,2.0,medium,medium,medium
15682,6,3.0,high,medium,high
15683,6,2.0,medium,medium,medium
15684,6,2.0,medium,medium,medium
15685,6,1.0,medium,medium,high
15686,6,1.0,medium,medium,medium
15687,6,0.0,low,low,low
15688,6,2.0,medium,medium,medium
15689,6,2.0,high,medium,high
15690,6,2.0,medium,medium,medium
15691,6,0.0,medium,low,medium
15692,6,3.0,high,medium,high
15693,6,2.0,medium,low,medium
15694,6,1.0,low,low,low
15695,6,2.0,medium,medium,medium
15696,6,3.0,medium,low,medium
15697,6,3.0,high,medium,high
15698,6,0.0,low,low,low
15699,6,3.0,high,medium,high
15700,6,3.0,high,medium,high
15701,6,3.0,medium,medium,medium
15702,6,3.0,medium,medium,high
15703,6,2.0,medium,medium,medium
15704,6,1.0,medium,medium,medium
15705,6,4.0,high,medium,high
15706,6,3.0,high,medium,high
15707,6,3.0,high,medium,high
15708,6,2.0,medium,medium,medium
15709,6,3.0,medium,medium,high
15710,6,1.0,medium,medium,medium
15711,6,1.0,high,medium,high
15712,6,2.0,high,medium,medium
15713,6,2.0,high,medium,high
15714,6,3.0,high,medium,high
15715,6,1.0,medium,medium,medium
15716,6,1.0,medium,medium,medium
15717,6,1.0,medium,medium,medium
15718,6,2.0,medium,medium,high
15719,6,1.0,medium,medium,medium
15720,6,1.0,medium,medium,medium
15721,6,2.0,medium,medium,medium
15722,6,3.0,high,medium,high
15723,6,2.0,high,medium,high
15724,6,2.0,medium,medium,medium
15725,6,1.0,medium,medium,medium
15726,6,2.0,high,medium,medium
15727,6,0.0,medium,medium,medium
15728,6,0.0,medium,low,medium
15729,6,2.0,medium,medium,medium
15730,6,0.0,medium,medium,medium
15731,6,1.0,high,medium,high
15732,6,1.0,medium,medium,medium
15733,6,0.0,low,low,low
15734,6,0.0,low,low,low
15735,6,0.0,low,low,low
15736,6,3.0,high,medium,high
15737,6,2.0,medium,medium,medium
15738,6,0.0,medium,medium,medium
15739,6,2.0,medium,medium,medium
15740,6,1.0,medium,medium,medium
15741,6,1.0,medium,medium,medium
15742,6,2.0,medium,medium,medium
15743,6,2.0,medium,medium,medium
15744,6,1.0,medium,medium,medium
15745,6,1.0,medium,medium,medium
15746,6,3.0,medium,medium,medium
15747,6,2.0,medium,medium,medium
15748,6,1.0,medium,medium,medium
15749,6,0.0,low,low,low
15750,6,0.0,low,low,low
15751,6,2.0,medium,medium,medium
15752,6,1.0,medium,medium,medium
15753,6,0.0,low,low,low
15754,6,3.0,high,medium,high
15755,6,0.0,low,low,low
15756,6,2.0,medium,medium,medium
15757,6,3.0,medium,medium,medium
15758,6,2.0,medium,medium,high
15759,6,3.0,high,medium,high
15760,6,3.0,medium,medium,medium
15761,6,3.0,medium,medium,medium
15762,6,2.0,medium,medium,medium
15763,6,1.0,high,medium,high
15764,6,1.0,medium,medium,medium
15765,6,2.0,medium,medium,medium
15766,6,3.0,medium,medium,medium
15767,6,2.0,high,medium,high
15768,6,1.0,medium,medium,medium
15769,6,0.0,medium,low,medium
15770,6,3.0,high,medium,high
15771,6,3.0,medium,medium,medium
15772,6,2.0,medium,medium,medium
15773,6,1.0,medium,medium,medium
15774,6,2.0,high,medium,high
15775,6,2.0,medium,medium,medium
15776,6,3.0,medium,medium,medium
15777,6,2.0,medium,medium,medium
15778,6,0.0,medium,medium,medium
15779,6,2.0,medium,medium,high
15780,6,3.0,high,medium,high
15781,6,4.0,medium,medium,medium
15782,6,1.0,medium,medium,medium
15783,6,3.0,high,medium,high
15784,6,1.0,medium,medium,medium
15785,6,2.0,medium,medium,medium
15786,6,2.0,high,medium,high
15787,6,3.0,high,high,high
15788,6,3.0,high,high,high
15789,6,1.0,medium,medium,medium
15790,6,3.0,medium,medium,medium
15791,6,1.0,medium,low,medium
15792,6,3.0,high,medium,high
15793,6,0.0,low,low,low
15794,6,2.0,medium,medium,medium
15795,6,2.0,medium,medium,medium
15796,6,3.0,high,medium,high
15797,6,1.0,medium,low,medium
15798,6,2.0,medium,medium,medium
15799,6,1.0,medium,medium,medium
15800,6,2.0,medium,medium,medium
15801,6,2.0,medium,medium,medium
15802,6,3.0,medium,medium,medium
15803,6,0.0,medium,medium,medium
15804,6,3.0,medium,medium,medium
15805,6,3.0,medium,medium,medium
15806,6,3.0,high,medium,high
15807,6,1.0,low,low,low
15808,6,2.0,medium,medium,medium
15809,6,3.0,medium,medium,medium
15810,6,2.0,medium,low,medium
15811,6,1.0,medium,medium,medium
15812,6,2.0,medium,medium,medium
15813,6,3.0,high,medium,high
15814,6,3.0,medium,medium,medium
15815,6,2.0,medium,medium,medium
15816,6,1.0,medium,medium,high
15817,6,2.0,medium,medium,medium
15818,6,1.0,medium,medium,medium
15819,6,2.0,medium,medium,medium
15820,6,2.0,medium,medium,medium
15821,6,2.0,medium,medium,medium
15822,6,0.0,medium,medium,medium
15823,6,0.0,medium,low,medium
15824,6,4.0,medium,medium,medium
15825,6,2.0,high,medium,high
15826,6,2.0,medium,medium,medium
15827,6,3.0,high,medium,high
15828,6,1.0,medium,medium,medium
15829,6,0.0,medium,low,medium
15830,6,1.0,medium,medium,medium
15831,6,0.0,low,low,low
15832,6,1.0,medium,medium,medium
15833,6,0.0,medium,low,medium
15834,6,3.0,medium,medium,high
15835,6,4.0,high,medium,high
15836,6,0.0,high,medium,high
15837,6,1.0,medium,medium,medium
15838,6,1.0,medium,medium,medium
15839,6,1.0,medium,medium,medium
15840,6,0.0,medium,medium,medium
15841,6,2.0,low,low,low
15842,6,1.0,medium,medium,medium
15843,6,2.0,medium,medium,medium
15844,6,1.0,medium,medium,high
15845,6,2.0,medium,medium,medium
15846,6,3.0,medium,medium,high
15847,6,0.0,medium,medium,medium
15848,6,3.0,medium,medium,medium
15849,6,1.0,medium,medium,medium
15850,6,0.0,low,low,low
15851,6,0.0,medium,low,medium
15852,6,1.0,medium,medium,medium
15853,6,2.0,medium,medium,medium
15854,6,2.0,medium,medium,medium
15855,6,3.0,high,medium,high
15856,6,3.0,high,medium,high
15857,6,2.0,medium,medium,high
15858,6,1.0,medium,medium,medium
15859,6,1.0,medium,medium,medium
15860,6,0.0,medium,medium,medium
15861,6,4.0,high,medium,high
15862,6,1.0,medium,medium,medium
15863,6,3.0,medium,medium,medium
15864,6,2.0,medium,medium,high
15865,6,2.0,medium,medium,medium
15866,6,1.0,medium,medium,medium
15867,6,2.0,high,medium,medium
15868,6,1.0,low,low,low
15869,6,2.0,medium,medium,medium
15870,6,2.0,medium,medium,medium
15871,6,1.0,medium,medium,medium
15872,6,0.0,medium,low,low
15873,6,3.0,medium,medium,medium
15874,6,3.0,high,medium,high
15875,6,1.0,medium,medium,medium
15876,6,2.0,medium,medium,medium
15877,6,3.0,high,medium,high
15878,6,0.0,low,low,low
15879,6,3.0,medium,medium,high
15880,6,3.0,high,medium,high
15881,6,2.0,medium,medium,medium
15882,6,2.0,medium,medium,medium
15883,6,2.0,medium,medium,medium
15884,6,2.0,medium,medium,medium
15885,6,2.0,medium,medium,medium
15886,6,2.0,medium,medium,medium
15887,6,2.0,medium,medium,medium
15888,6,3.0,medium,medium,high
15889,6,0.0,low,low,low
15890,6,1.0,medium,medium,medium
15891,6,3.0,medium,medium,high
15892,6,2.0,medium,medium,medium
15893,6,3.0,high,medium,high
15894,6,2.0,medium,medium,high
15895,6,3.0,high,medium,high
15896,6,2.0,medium,medium,medium
15897,6,3.0,high,medium,high
15898,6,2.0,medium,medium,medium
15899,6,2.0,medium,medium,medium
15900,6,3.0,high,medium,high
15901,6,2.0,medium,medium,medium
15902,6,2.0,medium,medium,high
15903,6,2.0,medium,medium,medium
15904,6,0.0,medium,low,medium
15905,6,3.0,medium,medium,medium
15906,6,3.0,high,medium,high
15907,6,3.0,medium,medium,medium
15908,6,0.0,medium,medium,medium
15909,6,3.0,medium,medium,medium
15910,6,3.0,high,medium,high
15911,6,0.0,low,low,low
15912,6,0.0,medium,medium,medium
15913,6,0.0,low,low,low
15914,6,2.0,high,medium,high
15915,6,3.0,medium,low,low
15916,6,3.0,medium,medium,high
15917,6,0.0,medium,low,medium
15918,6,3.0,high,medium,high
15919,6,1.0,medium,medium,medium
15920,6,3.0,high,medium,high
15921,6,2.0,medium,medium,medium
15922,6,2.0,medium,medium,medium
15923,6,2.0,medium,medium,high
15924,6,2.0,medium,medium,medium
15925,6,3.0,high,medium,high
15926,6,1.0,medium,medium,medium
15927,6,1.0,medium,medium,medium
15928,6,2.0,medium,medium,medium
15929,6,0.0,low,low,low
15930,6,2.0,medium,medium,medium
15931,6,1.0,medium,medium,medium
15932,6,2.0,medium,medium,medium
15933,6,2.0,high,medium,high
15934,6,0.0,medium,low,medium
15935,6,2.0,medium,medium,high
15936,6,3.0,medium,medium,medium
15937,6,3.0,high,medium,high
15938,6,2.0,high,medium,high
15939,6,0.0,low,low,low
15940,6,3.0,high,medium,high
15941,6,0.0,medium,medium,medium
15942,6,1.0,medium,medium,medium
15943,6,2.0,medium,medium,medium
15944,6,3.0,high,medium,high
15945,6,4.0,medium,medium,medium
15946,6,1.0,medium,medium,medium
15947,6,0.0,low,low,low
15948,6,2.0,medium,medium,medium
15949,6,1.0,medium,medium,medium
15950,6,2.0,medium,medium,medium
15951,6,2.0,medium,medium,medium
15952,6,4.0,high,medium,high
15953,6,1.0,medium,medium,medium
15954,6,2.0,medium,medium,medium
15955,6,1.0,medium,medium,high
15956,6,1.0,medium,medium,high
15957,6,2.0,medium,medium,high
15958,6,1.0,medium,low,medium
15959,6,4.0,high,medium,high
15960,6,0.0,low,low,low
15961,6,1.0,medium,medium,high
15962,6,0.0,low,low,low
15963,6,1.0,high,medium,high
15964,6,2.0,high,medium,high
15965,6,2.0,medium,medium,medium
15966,6,2.0,medium,medium,medium
15967,6,1.0,medium,medium,medium
15968,6,1.0,medium,medium,medium
15969,6,1.0,medium,medium,medium
15970,6,3.0,high,medium,high
15971,6,3.0,high,medium,high
15972,6,1.0,high,medium,high
15973,6,1.0,medium,medium,medium
15974,6,1.0,medium,medium,medium
15975,6,2.0,high,medium,high
15976,6,1.0,medium,medium,medium
15977,6,2.0,medium,medium,medium
15978,6,2.0,medium,medium,medium
15979,6,0.0,low,low,low
15980,6,2.0,medium,medium,medium
15981,6,3.0,high,medium,high
15982,6,3.0,medium,medium,medium
15983,6,3.0,medium,medium,medium
15984,6,1.0,medium,medium,medium
15985,6,0.0,medium,low,medium
15986,6,0.0,medium,medium,medium
15987,6,2.0,medium,medium,medium
15988,6,0.0,medium,medium,medium
15989,6,0.0,medium,medium,medium
15990,6,0.0,medium,low,medium
15991,6,2.0,medium,medium,medium
15992,6,0.0,medium,medium,medium
15993,6,0.0,low,low,low
15994,6,3.0,medium,medium,medium
15995,6,2.0,medium,medium,medium
15996,6,1.0,medium,medium,medium
15997,6,2.0,high,medium,high
15998,6,3.0,medium,medium,medium
15999,6,3.0,high,medium,high
16000,6,3.0,high,medium,high
16001,6,2.0,high,medium,high
16002,6,0.0,medium,low,medium
16003,6,3.0,medium,medium,medium
16004,6,3.0,high,medium,high
16005,6,2.0,medium,medium,medium
16006,6,1.0,medium,medium,medium
16007,6,4.0,high,high,high
16008,6,0.0,medium,low,low
16009,6,2.0,high,medium,high
16010,6,3.0,high,medium,high
16011,6,2.0,medium,medium,medium
16012,6,2.0,medium,medium,medium
16013,6,0.0,low,low,low
16014,6,0.0,medium,low,low
16015,6,1.0,medium,medium,medium
16016,6,0.0,low,low,low
16017,6,3.0,high,medium,high
16018,6,1.0,medium,medium,medium
16019,6,2.0,medium,medium,medium
16020,6,1.0,medium,medium,medium
16021,6,3.0,high,medium,high
16022,6,0.0,low,low,low
16023,6,3.0,medium,medium,medium
16024,6,2.0,medium,medium,medium
16025,6,3.0,high,medium,high
16026,6,1.0,medium,medium,medium
16027,6,2.0,medium,medium,medium
16028,6,0.0,medium,low,medium
16029,6,4.0,high,medium,high
16030,6,0.0,low,low,low
16031,6,1.0,medium,medium,medium
16032,6,2.0,medium,medium,medium
16033,6,2.0,medium,medium,medium
16034,6,3.0,medium,medium,high
16035,6,2.0,medium,medium,medium
16036,6,2.0,medium,medium,medium
16037,6,2.0,medium,medium,medium
16038,6,2.0,medium,medium,medium
16039,6,1.0,medium,medium,medium
16040,6,3.0,medium,medium,medium
16041,6,1.0,medium,medium,medium
16042,6,2.0,medium,medium,medium
16043,6,2.0,high,medium,high
16044,6,2.0,high,medium,high
16045,6,3.0,high,medium,high
16046,6,0.0,medium,medium,medium
16047,6,1.0,medium,medium,medium
16048,6,0.0,medium,medium,medium
16049,6,3.0,medium,medium,high
16050,6,2.0,medium,medium,medium
16051,6,3.0,medium,medium,medium
16052,6,0.0,low,low,low
16053,6,3.0,high,medium,high
16054,6,0.0,medium,medium,medium
16055,6,0.0,medium,medium,medium
16056,6,3.0,medium,medium,medium
16057,6,1.0,medium,medium,medium
16058,6,1.0,medium,medium,medium
16059,6,0.0,low,low,low
16060,6,1.0,medium,medium,medium
16061,6,0.0,medium,low,medium
16062,6,3.0,medium,medium,medium
16063,6,1.0,medium,low,medium
16064,6,2.0,high,medium,high
16065,6,2.0,medium,medium,medium
16066,6,2.0,high,medium,high
16067,6,3.0,medium,medium,medium
16068,6,4.0,high,high,high
16069,6,1.0,medium,medium,medium
16070,6,2.0,medium,medium,medium
16071,6,2.0,medium,medium,high
16072,6,2.0,high,medium,high
16073,6,2.0,high,medium,high
16074,6,2.0,medium,medium,medium
16075,6,3.0,medium,medium,medium
16076,6,0.0,medium,low,medium
16077,6,2.0,medium,medium,medium
16078,6,0.0,low,low,low
16079,6,1.0,medium,medium,high
16080,6,2.0,medium,medium,medium
16081,6,2.0,medium,medium,high
16082,6,3.0,high,medium,high
16083,6,3.0,high,medium,high
16084,6,3.0,medium,medium,medium
16085,6,3.0,medium,medium,high
16086,6,0.0,low,low,low
16087,6,3.0,medium,medium,medium
16088,6,3.0,medium,medium,medium
16089,6,3.0,medium,medium,medium
16090,6,3.0,medium,medium,medium
16091,6,3.0,high,medium,high
16092,6,3.0,medium,medium,medium
16093,6,1.0,medium,medium,medium
16094,6,2.0,medium,medium,medium
16095,6,2.0,medium,medium,medium
16096,6,2.0,medium,medium,high
16097,6,2.0,medium,medium,medium
16098,6,1.0,medium,low,medium
16099,6,0.0,low,low,low
16100,6,2.0,medium,medium,medium
16101,6,1.0,medium,medium,medium
16102,6,1.0,medium,medium,medium
16103,6,0.0,low,low,low
16104,6,4.0,high,medium,high
16105,6,3.0,medium,medium,medium
16106,6,2.0,medium,medium,medium
16107,6,2.0,medium,medium,medium
16108,6,3.0,high,medium,high
16109,6,4.0,medium,medium,medium
16110,6,0.0,low,low,low
16111,6,1.0,medium,medium,medium
16112,6,2.0,high,high,high
16113,6,0.0,medium,low,low
16114,6,0.0,low,low,low
16115,6,2.0,medium,medium,medium
16116,6,3.0,high,medium,high
16117,6,2.0,medium,medium,medium
16118,6,0.0,medium,low,medium
16119,6,3.0,high,medium,high
16120,6,2.0,high,medium,high
16121,6,2.0,medium,medium,medium
16122,6,2.0,medium,medium,medium
16123,6,2.0,medium,medium,medium
16124,6,4.0,high,medium,high
16125,6,1.0,medium,medium,medium
16126,6,1.0,medium,medium,medium
16127,6,3.0,high,medium,high
16128,6,3.0,high,medium,high
16129,6,2.0,medium,medium,medium
16130,6,0.0,medium,low,medium
16131,6,1.0,low,low,low
16132,6,3.0,high,medium,high
16133,6,2.0,high,medium,high
16134,6,2.0,medium,medium,medium
16135,6,0.0,medium,medium,medium
16136,6,2.0,medium,medium,medium
16137,6,3.0,medium,medium,medium
16138,6,2.0,medium,medium,medium
16139,6,0.0,medium,medium,medium
16140,6,2.0,medium,medium,high
16141,6,0.0,medium,low,medium
16142,6,0.0,low,low,low
16143,6,3.0,medium,medium,medium
16144,6,1.0,medium,medium,medium
16145,6,3.0,high,medium,high
16146,6,0.0,low,low,low
16147,6,2.0,medium,medium,medium
16148,6,1.0,medium,medium,medium
16149,6,3.0,high,medium,high
16150,6,3.0,medium,medium,medium
16151,6,2.0,medium,medium,medium
16152,6,1.0,medium,medium,medium
16153,6,2.0,medium,medium,medium
16154,6,3.0,medium,medium,medium
16155,6,1.0,medium,medium,medium
16156,6,1.0,medium,medium,high
16157,6,2.0,high,medium,high
16158,6,2.0,medium,medium,medium
16159,6,3.0,medium,medium,medium
16160,6,3.0,high,medium,high
16161,6,4.0,high,high,high
16162,6,2.0,medium,medium,medium
16163,6,2.0,medium,medium,medium
16164,6,0.0,medium,medium,medium
16165,6,1.0,medium,medium,medium
16166,6,2.0,high,medium,high
16167,6,1.0,medium,medium,medium
16168,6,1.0,medium,medium,medium
16169,6,2.0,medium,medium,medium
16170,6,0.0,low,low,low
16171,6,3.0,high,medium,medium
16172,6,3.0,high,medium,high
16173,6,3.0,medium,medium,medium
16174,6,1.0,high,medium,high
16175,6,2.0,medium,medium,medium
16176,6,2.0,medium,medium,medium
16177,6,1.0,medium,medium,high
16178,6,2.0,medium,medium,medium
16179,6,2.0,medium,medium,medium
16180,6,2.0,medium,medium,medium
16181,6,3.0,high,medium,high
16182,6,3.0,medium,medium,medium
16183,6,3.0,medium,medium,medium
16184,6,0.0,medium,medium,medium
16185,6,2.0,medium,medium,medium
16186,6,2.0,medium,medium,medium
16187,6,1.0,medium,low,medium
16188,6,1.0,medium,medium,medium
16189,6,2.0,medium,medium,high
16190,6,3.0,high,medium,high
16191,6,2.0,medium,medium,medium
16192,6,0.0,low,low,low
16193,6,3.0,medium,medium,medium
16194,6,3.0,medium,medium,high
16195,6,2.0,medium,medium,medium
16196,6,2.0,medium,medium,medium
16197,6,2.0,medium,medium,medium
16198,6,2.0,medium,medium,high
16199,6,2.0,medium,medium,medium
16200,6,0.0,medium,low,medium
16201,6,2.0,medium,medium,medium
16202,6,2.0,medium,medium,medium
16203,6,2.0,medium,medium,medium
16204,6,3.0,medium,medium,medium
16205,6,1.0,medium,low,low
16206,6,0.0,low,low,low
16207,6,2.0,medium,medium,medium
16208,6,3.0,medium,medium,medium
16209,6,2.0,medium,medium,medium
16210,6,0.0,medium,medium,medium
16211,6,3.0,medium,medium,medium
16212,6,3.0,medium,medium,medium
16213,6,1.0,medium,medium,medium
16214,6,0.0,medium,low,medium
16215,6,0.0,medium,medium,medium
16216,6,0.0,medium,low,medium
16217,6,1.0,medium,medium,medium
16218,6,2.0,medium,medium,medium
16219,6,3.0,medium,medium,high
16220,6,2.0,medium,medium,medium
16221,6,1.0,medium,medium,high
16222,6,2.0,high,medium,high
16223,6,2.0,medium,medium,medium
16224,6,1.0,medium,medium,medium
16225,6,0.0,low,low,low
16226,6,2.0,medium,low,medium
16227,6,0.0,low,low,low
16228,6,2.0,medium,medium,medium
16229,6,3.0,high,medium,high
16230,6,2.0,high,medium,high
16231,6,2.0,medium,medium,medium
16232,6,2.0,medium,medium,medium
16233,6,0.0,medium,medium,medium
16234,6,2.0,medium,medium,medium
16235,6,3.0,high,medium,high
16236,6,1.0,medium,low,medium
16237,6,3.0,medium,medium,medium
16238,6,1.0,medium,low,medium
16239,6,1.0,medium,low,medium
16240,6,2.0,medium,medium,medium
16241,6,2.0,high,medium,high
16242,6,2.0,medium,medium,medium
16243,6,1.0,medium,low,medium
16244,6,0.0,low,low,low
16245,6,2.0,medium,medium,medium
16246,6,2.0,medium,medium,high
16247,6,1.0,medium,medium,medium
16248,6,3.0,high,medium,high
16249,6,4.0,high,medium,high
16250,6,1.0,medium,medium,medium
16251,6,3.0,medium,medium,medium
16252,6,1.0,medium,medium,high
16253,6,2.0,high,medium,high
16254,6,2.0,medium,medium,high
16255,6,1.0,medium,medium,medium
16256,6,0.0,low,low,low
16257,6,2.0,high,medium,high
16258,6,1.0,medium,low,medium
16259,6,3.0,medium,medium,medium
16260,6,3.0,medium,medium,medium
16261,6,2.0,medium,medium,medium
16262,6,1.0,medium,medium,medium
16263,6,0.0,low,low,low
16264,6,4.0,medium,medium,medium
16265,6,3.0,medium,medium,medium
16266,6,2.0,medium,medium,medium
16267,6,3.0,medium,medium,medium
16268,6,2.0,medium,low,medium
16269,6,4.0,high,high,high
16270,6,1.0,medium,medium,medium
16271,6,2.0,medium,medium,medium
16272,6,3.0,medium,medium,medium
16273,6,2.0,medium,low,medium
16274,6,2.0,high,medium,high
16275,6,3.0,medium,medium,medium
16276,6,1.0,medium,medium,medium
16277,6,3.0,medium,medium,high
16278,6,4.0,medium,medium,medium
16279,6,2.0,medium,medium,medium
16280,6,2.0,medium,medium,medium
16281,6,1.0,medium,medium,medium
16282,6,1.0,medium,low,medium
16283,6,1.0,medium,low,medium
16284,6,2.0,high,medium,high
16285,6,2.0,medium,medium,medium
16286,6,4.0,high,medium,high
16287,6,3.0,medium,medium,medium
16288,6,0.0,low,low,low
16289,6,0.0,low,low,low
16290,6,1.0,medium,medium,medium
16291,6,0.0,medium,low,medium
16292,6,2.0,high,medium,high
16293,6,1.0,medium,medium,medium
16294,6,3.0,medium,medium,high
16295,6,4.0,medium,medium,medium
16296,6,3.0,medium,medium,medium
16297,6,3.0,medium,medium,medium
16298,6,1.0,medium,medium,medium
16299,6,2.0,medium,medium,medium
16300,6,2.0,medium,medium,medium
16301,6,2.0,medium,medium,medium
16302,6,3.0,medium,medium,medium
16303,6,3.0,high,medium,high
16304,6,4.0,medium,medium,high
16305,6,2.0,medium,medium,medium
16306,6,1.0,medium,medium,medium
16307,6,2.0,high,medium,high
16308,6,2.0,medium,medium,medium
16309,6,1.0,medium,medium,medium
16310,6,0.0,medium,medium,medium
16311,6,0.0,medium,low,medium
16312,6,2.0,medium,medium,medium
16313,6,0.0,medium,low,low
16314,6,1.0,medium,medium,medium
16315,6,0.0,low,low,low
16316,6,1.0,high,medium,medium
16317,6,2.0,medium,medium,medium
16318,6,2.0,high,medium,high
16319,6,1.0,medium,medium,medium
16320,6,2.0,high,medium,high
16321,6,2.0,medium,medium,high
16322,6,3.0,medium,medium,medium
16323,6,2.0,high,medium,high
16324,6,3.0,high,medium,high
16325,6,2.0,low,low,low
16326,6,0.0,low,low,low
16327,6,1.0,medium,medium,medium
16328,6,0.0,low,low,low
16329,6,2.0,medium,medium,medium
16330,6,1.0,medium,medium,medium
16331,6,1.0,low,low,low
16332,6,1.0,medium,low,medium
16333,6,4.0,high,high,high
16334,6,1.0,medium,medium,medium
16335,6,1.0,medium,medium,medium
16336,6,0.0,medium,medium,medium
16337,6,1.0,medium,medium,medium
16338,6,2.0,medium,medium,medium
16339,6,3.0,high,medium,high
16340,6,3.0,high,medium,high
16341,6,3.0,high,medium,high
16342,6,1.0,medium,low,medium
16343,6,1.0,medium,medium,high
16344,6,2.0,medium,low,medium
16345,6,1.0,medium,medium,medium
16346,6,2.0,medium,medium,medium
16347,6,0.0,low,low,low
16348,6,1.0,medium,medium,high
16349,6,1.0,medium,low,medium
16350,6,3.0,medium,medium,medium
16351,6,2.0,medium,medium,medium
16352,6,3.0,medium,medium,medium
16353,6,0.0,medium,low,medium
16354,6,3.0,medium,medium,medium
16355,6,2.0,medium,medium,medium
16356,6,2.0,medium,medium,medium
16357,6,2.0,medium,medium,medium
16358,6,1.0,medium,medium,medium
16359,6,1.0,medium,low,medium
16360,6,3.0,medium,medium,medium
16361,6,3.0,medium,medium,high
16362,6,1.0,medium,medium,medium
16363,6,1.0,medium,low,medium
16364,6,2.0,medium,medium,high
16365,6,0.0,low,low,low
16366,6,2.0,medium,medium,medium
16367,6,0.0,low,low,low
16368,6,1.0,medium,low,medium
16369,6,2.0,medium,medium,medium
16370,6,1.0,medium,medium,medium
16371,6,4.0,high,medium,high
16372,6,2.0,medium,medium,medium
16373,6,2.0,medium,medium,medium
16374,6,1.0,medium,medium,medium
16375,6,3.0,medium,medium,medium
16376,6,2.0,medium,medium,medium
16377,6,2.0,medium,medium,medium
16378,6,0.0,low,low,low
16379,6,1.0,medium,medium,medium
16380,6,1.0,medium,medium,medium
16381,6,2.0,medium,medium,medium
16382,6,3.0,medium,medium,medium
16383,6,0.0,low,low,low
16384,6,1.0,medium,low,medium
16385,6,3.0,high,medium,high
16386,6,1.0,medium,low,medium
16387,6,2.0,medium,medium,medium
16388,6,2.0,medium,medium,medium
16389,6,2.0,medium,medium,medium
16390,6,4.0,high,medium,high
16391,6,3.0,medium,medium,medium
16392,6,1.0,medium,medium,medium
16393,6,3.0,medium,medium,high
16394,6,1.0,medium,low,medium
16395,6,3.0,medium,medium,medium
16396,6,1.0,medium,medium,medium
16397,6,3.0,high,medium,medium
16398,6,2.0,medium,medium,medium
16399,6,3.0,medium,medium,medium
16400,6,3.0,medium,medium,medium
16401,6,1.0,medium,low,medium
16402,6,1.0,medium,medium,medium
16403,6,2.0,medium,medium,high
16404,6,2.0,medium,medium,medium
16405,6,3.0,medium,medium,medium
16406,6,3.0,high,medium,high
16407,6,2.0,medium,medium,medium
16408,6,1.0,medium,medium,medium
16409,6,1.0,high,medium,high
16410,6,2.0,medium,medium,medium
16411,6,2.0,high,medium,high
16412,6,1.0,medium,medium,medium
16413,6,0.0,medium,medium,medium
16414,6,3.0,high,high,high
16415,6,4.0,high,high,high
16416,6,3.0,medium,medium,high
16417,6,2.0,medium,medium,medium
16418,6,1.0,medium,low,medium
16419,6,3.0,medium,medium,medium
16420,6,2.0,medium,medium,medium
16421,6,2.0,medium,medium,medium
16422,6,2.0,medium,medium,medium
16423,6,0.0,medium,low,low
16424,6,3.0,medium,medium,medium
16425,6,2.0,high,high,high
16426,6,2.0,medium,medium,medium
16427,6,3.0,medium,medium,medium
16428,6,0.0,low,low,low
16429,6,3.0,medium,medium,medium
16430,6,3.0,medium,medium,medium
16431,6,1.0,low,low,low
16432,6,0.0,low,low,low
16433,6,2.0,medium,medium,medium
16434,6,1.0,medium,low,medium
16435,6,1.0,medium,medium,medium
16436,6,1.0,medium,medium,medium
16437,6,3.0,high,high,high
16438,6,1.0,medium,medium,medium
16439,6,1.0,medium,medium,medium
16440,6,2.0,medium,medium,medium
16441,6,1.0,low,low,low
16442,6,1.0,medium,medium,medium
16443,6,2.0,medium,medium,medium
16444,6,3.0,high,medium,high
16445,6,4.0,medium,medium,medium
16446,6,3.0,high,medium,high
16447,6,3.0,medium,medium,high
16448,6,4.0,high,medium,high
16449,6,0.0,medium,low,medium
16450,6,0.0,medium,low,medium
16451,6,2.0,medium,medium,medium
16452,6,2.0,medium,low,low
16453,6,2.0,medium,medium,medium
16454,6,3.0,high,medium,high
16455,6,2.0,medium,medium,medium
16456,6,1.0,medium,low,medium
16457,6,3.0,high,medium,high
16458,6,1.0,medium,medium,medium
16459,6,1.0,medium,medium,medium
16460,6,1.0,medium,medium,medium
16461,6,2.0,medium,medium,medium
16462,6,2.0,medium,medium,medium
16463,6,2.0,medium,medium,medium
