essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
18482,7,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18484,7,1.0,medium,medium,low,low,low,low,low,low,medium,low
18485,7,3.0,low,low,low,low,low,low,low,low,low,low
18488,7,1.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
18489,7,3.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
18490,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18491,7,2.0,medium,low,medium,medium,low,medium,medium,medium,medium,low
18492,7,2.0,medium,medium,low,low,low,low,low,low,medium,low
18494,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18495,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18496,7,1.0,low,low,low,low,low,low,low,low,low,low
18497,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18498,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18499,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18500,7,3.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18501,7,1.0,medium,medium,low,medium,low,low,low,low,medium,low
18502,7,2.0,medium,medium,low,medium,low,medium,low,low,medium,low
18503,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18504,7,1.0,medium,medium,low,medium,medium,low,low,medium,medium,medium
18505,7,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18506,7,1.0,low,low,low,low,low,low,low,low,low,low
18507,7,3.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
18508,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18509,7,1.0,low,low,low,low,low,low,low,low,low,low
18510,7,2.0,medium,medium,medium,medium,medium,medium,low,medium,low,medium
18511,7,1.0,medium,low,medium,medium,low,medium,medium,medium,medium,low
18512,7,1.0,low,low,low,low,low,low,low,low,low,low
18513,7,2.0,low,low,low,low,low,low,low,low,low,low
18514,7,1.0,medium,medium,medium,medium,low,medium,low,low,medium,low
18515,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18516,7,2.0,medium,low,low,low,low,low,low,low,low,low
18517,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18518,7,1.0,medium,low,low,low,low,low,low,low,medium,low
18519,7,2.0,medium,medium,low,low,low,medium,low,low,low,low
18520,7,2.0,medium,medium,low,medium,low,low,low,low,medium,low
18521,7,3.0,low,low,low,low,low,low,low,low,low,low
18522,7,1.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18523,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
18524,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18525,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18526,7,3.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
18527,7,2.0,low,low,low,low,low,low,low,low,low,low
18528,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18529,7,1.0,medium,low,low,low,low,low,low,low,low,low
18530,7,2.0,low,low,low,low,low,low,low,low,low,low
18531,7,2.0,low,low,low,low,low,low,low,low,low,low
18533,7,2.0,low,low,low,low,low,low,low,low,low,low
18534,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
18535,7,1.0,low,medium,low,medium,low,medium,low,low,medium,low
18536,7,3.0,medium,medium,low,medium,low,medium,low,low,medium,low
18537,7,2.0,low,low,low,low,low,low,low,low,low,low
18538,7,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18539,7,1.0,low,low,low,low,low,low,low,low,low,low
18540,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18541,7,3.0,medium,medium,low,medium,low,medium,low,low,medium,low
18542,7,3.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18544,7,2.0,low,low,low,medium,low,low,low,low,medium,low
18545,7,1.0,medium,medium,low,medium,low,low,low,low,low,low
18546,7,2.0,low,low,low,low,low,low,low,low,low,low
18547,7,1.0,medium,medium,low,low,low,low,low,medium,medium,low
18548,7,1.0,medium,medium,low,medium,low,low,low,low,low,low
18549,7,3.0,low,low,low,low,low,low,low,low,low,low
18550,7,2.0,medium,low,low,medium,low,low,low,low,medium,low
18551,7,1.0,medium,medium,low,medium,low,low,low,low,medium,low
18552,7,1.0,medium,medium,low,medium,medium,medium,low,low,medium,low
18553,7,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18554,7,2.0,medium,low,low,medium,low,medium,low,low,medium,low
18556,7,2.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
18557,7,2.0,medium,medium,low,medium,medium,medium,medium,low,medium,medium
18558,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18559,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18560,7,3.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
18561,7,3.0,medium,medium,low,medium,low,medium,low,low,medium,low
18562,7,2.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
18563,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18564,7,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18565,7,1.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18566,7,3.0,medium,medium,low,low,low,low,low,low,medium,low
18567,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18569,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18570,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18571,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18572,7,2.0,low,low,low,low,low,low,low,low,low,low
18573,7,3.0,medium,medium,low,medium,low,medium,low,low,medium,low
18574,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18575,7,2.0,low,low,low,medium,low,low,low,low,low,low
18576,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18577,7,3.0,medium,medium,low,medium,low,medium,medium,low,medium,low
18578,7,2.0,low,low,low,low,low,low,low,low,low,low
18579,7,2.0,low,low,low,low,low,low,low,low,low,low
18580,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18581,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18582,7,2.0,medium,medium,low,medium,low,low,low,low,medium,low
18583,7,2.0,medium,medium,low,medium,low,medium,medium,low,medium,low
18584,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18586,7,1.0,medium,medium,medium,medium,low,low,medium,medium,medium,low
18587,7,2.0,low,low,low,low,low,low,low,low,low,low
18588,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18590,7,1.0,medium,medium,medium,medium,low,medium,low,medium,medium,medium
18591,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18592,7,1.0,low,low,low,low,low,low,low,low,low,low
18593,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18594,7,2.0,low,low,low,low,low,low,low,low,low,low
18595,7,1.0,low,medium,low,medium,low,low,low,low,medium,low
18596,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18597,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18598,7,2.0,medium,low,low,low,low,low,low,low,low,low
18599,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18600,7,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18601,7,2.0,medium,medium,low,medium,low,low,low,low,medium,low
18602,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18603,7,2.0,medium,low,low,medium,low,low,low,low,medium,low
18604,7,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18605,7,3.0,low,low,low,low,low,low,low,low,low,low
18606,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18607,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18608,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18609,7,1.0,low,low,low,low,low,low,low,low,low,low
18610,7,2.0,medium,medium,low,medium,low,low,low,low,medium,low
18611,7,2.0,low,low,low,low,low,low,low,low,low,low
18612,7,1.0,low,low,low,low,low,low,low,low,low,low
18613,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18614,7,3.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
18615,7,2.0,medium,medium,medium,medium,low,medium,low,medium,medium,low
18616,7,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18617,7,3.0,medium,high,medium,high,medium,medium,high,medium,medium,medium
18618,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18619,7,2.0,medium,medium,low,medium,low,medium,medium,medium,medium,low
18620,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18621,7,1.0,medium,low,low,low,low,low,low,low,low,low
18622,7,1.0,low,low,low,low,low,low,low,low,low,low
18624,7,3.0,medium,low,low,medium,low,medium,low,low,medium,low
18626,7,1.0,low,low,low,low,low,low,low,low,low,low
18627,7,2.0,low,low,low,low,low,low,low,low,low,low
18628,7,2.0,medium,medium,low,medium,low,medium,medium,medium,medium,low
18629,7,2.0,medium,low,low,medium,low,low,low,low,medium,low
18630,7,2.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
18631,7,3.0,medium,low,low,low,low,medium,low,low,medium,low
18632,7,2.0,low,low,low,low,low,low,low,low,low,low
18633,7,1.0,medium,medium,low,medium,low,low,low,low,medium,low
18634,7,1.0,low,low,low,low,low,low,low,low,low,low
18635,7,2.0,medium,low,low,low,low,low,low,low,low,low
18636,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18637,7,3.0,medium,medium,low,medium,medium,medium,medium,medium,medium,low
18638,7,1.0,medium,low,low,medium,low,low,low,low,medium,low
18639,7,2.0,medium,medium,low,medium,low,medium,low,low,medium,low
18640,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,low
18641,7,2.0,high,high,medium,high,medium,medium,medium,medium,medium,medium
18642,7,2.0,medium,low,low,low,low,low,low,low,low,low
18643,7,2.0,low,low,low,low,low,low,low,low,low,low
18644,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18645,7,1.0,medium,medium,low,medium,low,low,low,low,low,low
18646,7,3.0,medium,medium,low,medium,low,medium,low,low,medium,low
18647,7,2.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
18648,7,3.0,medium,high,medium,high,high,medium,medium,medium,medium,medium
18649,7,2.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
18650,7,3.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
18651,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18652,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18653,7,3.0,medium,medium,low,medium,low,medium,low,low,medium,low
18654,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18655,7,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18656,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18657,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18658,7,1.0,low,low,low,low,low,low,low,low,low,low
18659,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18660,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18661,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18662,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18663,7,2.0,low,low,low,low,low,low,low,low,low,low
18664,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18666,7,1.0,low,low,low,low,low,low,low,low,low,low
18667,7,2.0,low,low,low,low,low,low,low,low,low,low
18668,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18669,7,2.0,low,low,low,medium,low,low,low,low,low,low
18670,7,1.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18671,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
18672,7,3.0,medium,medium,medium,medium,low,medium,medium,medium,low,medium
18674,7,2.0,medium,low,low,medium,low,low,low,low,medium,low
18675,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18676,7,3.0,low,low,low,low,low,low,low,low,low,low
18677,7,2.0,low,low,low,medium,low,low,low,low,low,low
18678,7,1.0,low,medium,low,medium,low,low,low,low,low,low
18680,7,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18681,7,3.0,medium,medium,medium,low,low,medium,medium,low,medium,low
18682,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
18683,7,2.0,low,medium,low,low,low,low,low,low,low,low
18684,7,2.0,low,low,low,medium,low,low,low,low,medium,low
18685,7,3.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
18686,7,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18688,7,1.0,medium,low,low,low,low,low,low,low,low,low
18689,7,1.0,medium,medium,medium,medium,low,low,low,low,medium,low
18690,7,1.0,medium,medium,medium,medium,low,low,low,low,medium,low
18691,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18693,7,1.0,medium,low,low,medium,low,low,low,low,low,low
18694,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18695,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18696,7,3.0,medium,medium,low,medium,low,medium,low,low,medium,low
18697,7,2.0,medium,medium,medium,medium,low,medium,low,low,medium,low
18698,7,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18700,7,2.0,medium,low,low,medium,low,low,low,low,low,low
18701,7,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18702,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18703,7,2.0,low,low,low,low,low,low,low,low,low,low
18704,7,2.0,medium,medium,low,medium,low,medium,low,low,medium,low
18705,7,3.0,medium,low,low,medium,low,medium,low,low,medium,low
18706,7,1.0,low,low,low,low,low,low,low,low,medium,low
18707,7,2.0,medium,medium,low,medium,low,medium,low,low,medium,low
18708,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18709,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18710,7,2.0,low,low,low,low,low,low,low,low,low,low
18711,7,2.0,low,low,low,low,low,low,low,low,low,low
18712,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18713,7,2.0,medium,medium,medium,medium,low,low,low,medium,medium,low
18714,7,2.0,medium,medium,low,medium,low,medium,low,medium,low,low
18715,7,2.0,medium,medium,low,medium,low,medium,low,low,medium,medium
18716,7,2.0,medium,high,medium,high,medium,medium,medium,medium,medium,low
18717,7,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18718,7,1.0,low,low,low,low,low,low,low,low,low,low
18719,7,1.0,medium,low,low,medium,low,low,low,low,low,low
18720,7,1.0,medium,medium,medium,medium,low,low,low,medium,medium,low
18721,7,2.0,medium,low,low,medium,low,low,low,low,medium,low
18722,7,3.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18723,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18724,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18725,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18726,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18727,7,1.0,medium,medium,low,medium,low,low,low,low,medium,low
18729,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18730,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18731,7,2.0,low,low,low,low,low,low,low,low,low,low
18732,7,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,low
18733,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18734,7,0.0,low,low,low,low,low,low,low,low,low,low
18736,7,2.0,medium,medium,low,medium,low,medium,low,low,medium,low
18737,7,2.0,low,low,low,low,low,low,low,low,low,low
18738,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18739,7,1.0,low,low,low,low,low,low,low,low,low,low
18740,7,2.0,medium,medium,low,medium,medium,medium,medium,low,medium,low
18741,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18742,7,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18743,7,1.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18744,7,2.0,medium,medium,medium,high,medium,medium,low,medium,medium,low
18745,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18747,7,1.0,low,low,low,medium,low,low,low,low,medium,low
18748,7,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18749,7,1.0,medium,medium,low,medium,low,low,low,low,medium,low
18750,7,1.0,low,medium,low,medium,low,low,low,low,medium,low
18751,7,3.0,medium,medium,low,medium,medium,medium,medium,medium,medium,low
18752,7,2.0,medium,medium,medium,medium,low,medium,low,medium,medium,low
18753,7,1.0,low,low,low,low,low,low,low,low,low,low
18754,7,1.0,medium,medium,medium,low,low,medium,medium,medium,medium,low
18756,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18757,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18758,7,1.0,medium,medium,low,medium,low,low,low,low,medium,low
18759,7,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18760,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18761,7,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18762,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18763,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18764,7,1.0,low,low,low,low,low,low,low,low,low,low
18765,7,2.0,medium,medium,low,medium,low,medium,low,low,low,low
18766,7,1.0,medium,medium,low,medium,low,low,low,low,low,low
18767,7,1.0,medium,medium,low,medium,low,low,low,low,low,low
18768,7,2.0,low,low,low,low,low,low,low,low,low,low
18769,7,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18770,7,3.0,medium,low,low,medium,low,medium,medium,medium,medium,low
18771,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18772,7,2.0,low,low,low,low,low,medium,low,low,medium,low
18773,7,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18774,7,2.0,low,low,low,low,low,low,low,low,low,low
18775,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18776,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18777,7,2.0,low,low,low,low,low,low,low,low,low,low
18778,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18779,7,3.0,low,medium,low,medium,low,medium,low,medium,medium,low
18780,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18781,7,1.0,medium,medium,medium,medium,low,medium,low,medium,medium,low
18782,7,1.0,medium,medium,low,medium,low,low,medium,medium,medium,low
18783,7,1.0,low,low,low,low,low,low,low,low,low,low
18784,7,2.0,low,low,low,low,low,low,low,low,low,low
18785,7,1.0,medium,low,low,low,low,low,low,medium,medium,low
18786,7,3.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
18787,7,2.0,medium,medium,low,medium,low,medium,low,low,medium,low
18788,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18789,7,3.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18790,7,2.0,medium,low,low,medium,low,medium,low,low,low,low
18791,7,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18792,7,2.0,medium,medium,low,medium,low,medium,low,medium,medium,low
18793,7,3.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18794,7,1.0,low,low,low,low,low,low,low,low,low,low
18795,7,1.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18796,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
18797,7,1.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18798,7,3.0,medium,high,medium,medium,low,medium,high,medium,medium,low
18799,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18800,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18801,7,2.0,low,low,low,low,low,low,low,low,low,low
18802,7,2.0,medium,medium,low,medium,low,low,low,medium,medium,low
18803,7,2.0,medium,low,medium,medium,low,low,medium,low,medium,low
18804,7,1.0,medium,medium,medium,medium,low,low,low,medium,medium,low
18805,7,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18806,7,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18807,7,1.0,low,low,low,low,low,low,low,low,low,low
18808,7,1.0,medium,medium,low,medium,low,low,low,low,medium,low
18809,7,3.0,medium,medium,low,medium,low,medium,medium,medium,medium,medium
18810,7,3.0,medium,low,low,medium,low,medium,low,low,medium,low
18811,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18812,7,2.0,medium,medium,low,medium,medium,medium,medium,medium,medium,low
18813,7,1.0,low,low,low,low,low,low,low,low,low,low
18814,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18815,7,2.0,medium,medium,low,medium,low,medium,medium,low,medium,low
18816,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18817,7,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18818,7,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,low
18819,7,2.0,medium,medium,low,medium,low,low,low,low,medium,low
18820,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18821,7,3.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
18822,7,1.0,low,low,low,low,low,low,low,low,low,low
18823,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18824,7,2.0,medium,low,low,low,low,low,low,low,low,low
18825,7,3.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
18826,7,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18827,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18829,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18830,7,1.0,medium,low,low,low,low,low,low,low,medium,low
18831,7,2.0,medium,medium,low,medium,low,medium,low,low,low,low
18832,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18833,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18834,7,2.0,medium,low,low,medium,low,medium,low,low,low,low
18835,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18836,7,2.0,medium,medium,low,medium,low,medium,low,low,medium,low
18837,7,3.0,medium,medium,low,medium,low,medium,medium,medium,medium,low
18839,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18840,7,1.0,low,low,low,low,low,low,low,low,low,low
18841,7,2.0,low,low,low,low,low,low,low,low,low,low
18842,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18843,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18844,7,1.0,low,low,low,low,low,low,low,low,low,low
18845,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
18847,7,2.0,medium,medium,low,low,low,medium,low,medium,medium,low
18848,7,3.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
18849,7,2.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
18851,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18852,7,2.0,low,low,low,low,low,low,low,low,medium,low
18853,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18854,7,2.0,medium,low,low,medium,low,medium,low,low,medium,low
18855,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18856,7,1.0,low,low,low,low,low,low,low,low,low,low
18857,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18858,7,1.0,medium,medium,low,medium,medium,medium,medium,low,medium,low
18859,7,1.0,low,low,low,low,low,low,low,low,low,low
18860,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18861,7,2.0,medium,low,low,low,low,low,low,low,low,low
18862,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18863,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18864,7,3.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
18865,7,2.0,medium,medium,low,medium,low,medium,low,low,medium,low
18868,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18870,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18871,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18872,7,3.0,low,low,low,low,low,low,low,low,low,low
18873,7,2.0,low,low,low,low,low,low,low,low,low,low
18874,7,3.0,medium,low,low,low,low,low,low,low,low,low
18875,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18876,7,0.0,low,low,low,low,low,low,low,low,low,low
18877,7,2.0,low,low,low,low,low,low,low,low,low,low
18878,7,2.0,medium,low,medium,low,low,medium,medium,medium,medium,low
18879,7,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
18880,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
18881,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18882,7,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
18883,7,3.0,medium,medium,medium,medium,low,low,low,medium,medium,low
18884,7,3.0,low,low,low,low,low,low,low,low,low,low
18885,7,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18886,7,3.0,medium,low,low,low,low,low,low,low,low,low
18887,7,2.0,medium,medium,medium,medium,low,medium,low,low,medium,low
18888,7,2.0,low,low,low,low,low,low,low,low,low,low
18889,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18890,7,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18891,7,2.0,low,low,low,low,low,low,low,low,low,low
18892,7,2.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
18894,7,2.0,medium,low,low,medium,low,medium,low,low,low,low
18895,7,1.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
18896,7,3.0,low,low,low,low,low,low,low,low,low,low
18897,7,3.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
18898,7,2.0,medium,low,low,medium,low,medium,low,low,low,low
18899,7,2.0,medium,medium,low,medium,low,low,medium,low,medium,low
18900,7,2.0,medium,high,medium,medium,medium,medium,medium,medium,medium,medium
18901,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18902,7,1.0,low,low,low,low,low,low,low,low,low,low
18903,7,1.0,low,low,low,low,low,low,low,low,low,low
18904,7,1.0,medium,medium,low,medium,low,low,low,low,low,low
18905,7,2.0,medium,low,low,medium,low,medium,medium,medium,medium,low
18906,7,2.0,low,low,low,low,low,low,low,low,low,low
18907,7,3.0,medium,high,medium,medium,medium,medium,medium,medium,medium,medium
18908,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18909,7,2.0,medium,medium,low,medium,low,low,low,low,medium,low
18910,7,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
18911,7,1.0,low,low,low,low,low,low,low,low,low,low
