essay_id,prompt_id,language_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
16023,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16024,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16025,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16026,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16027,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16028,6,1,medium,medium,medium,medium,medium,low,low,medium,medium,low
16029,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16030,6,0,medium,medium,low,low,medium,low,low,medium,medium,low
16031,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16032,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16033,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16034,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16035,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16036,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16037,6,2,low,low,low,low,low,low,low,low,medium,low
16038,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
16039,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16040,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16041,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16042,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16043,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16044,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16045,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16046,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16047,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16048,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16049,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16050,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16051,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16052,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16053,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16054,6,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16055,6,1,medium,low,medium,low,low,low,low,low,medium,low
16056,6,2,medium,medium,low,medium,low,medium,medium,low,low,medium
16057,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16058,6,2,medium,medium,medium,low,medium,low,medium,medium,low,low
16059,6,0,low,low,low,low,low,low,low,low,low,low
16060,6,2,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
16061,6,0,medium,medium,low,medium,medium,low,low,low,medium,low
16062,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16063,6,1,medium,medium,medium,low,medium,low,low,medium,medium,low
16064,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16065,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16066,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16067,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16068,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16069,6,1,low,medium,low,medium,low,medium,medium,low,medium,medium
16070,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16071,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16072,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16073,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16074,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16075,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16076,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16077,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16078,6,0,medium,medium,medium,medium,medium,low,low,medium,medium,low
16079,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16080,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16081,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16082,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16083,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16084,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16085,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16086,6,1,medium,medium,medium,low,medium,low,low,low,medium,low
16087,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16088,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16089,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16090,6,2,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
16091,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16092,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16093,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16094,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16095,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16096,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16097,6,2,medium,medium,low,medium,medium,medium,medium,low,low,medium
16098,6,2,medium,medium,medium,medium,medium,low,low,medium,medium,medium
16099,6,0,low,low,low,low,low,low,low,low,low,low
16100,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16101,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16102,6,2,medium,medium,medium,low,medium,medium,medium,medium,low,medium
16103,6,0,low,low,low,low,low,low,low,low,low,low
16104,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16105,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16106,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16107,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16108,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16109,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16110,6,0,medium,medium,low,low,medium,low,low,low,medium,low
16111,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16112,6,2,medium,medium,medium,medium,high,medium,high,medium,high,medium
16113,6,0,medium,medium,medium,low,medium,medium,low,medium,medium,medium
16114,6,1,medium,medium,medium,low,medium,low,low,low,low,low
16115,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16116,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16117,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16118,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16119,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16120,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16121,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16122,6,2,medium,low,low,low,low,low,low,low,medium,low
16123,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,low
16124,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16125,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16126,6,1,medium,medium,low,low,low,medium,medium,low,low,medium
16127,6,3,medium,medium,medium,medium,medium,medium,high,medium,medium,medium
16128,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16129,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16130,6,1,medium,medium,medium,low,medium,low,low,medium,medium,low
16131,6,1,medium,medium,low,medium,low,low,medium,medium,low,low
16132,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16133,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16134,6,2,medium,medium,medium,medium,medium,low,low,medium,medium,low
16135,6,0,medium,medium,medium,low,medium,low,low,medium,medium,low
16136,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16137,6,2,medium,medium,low,medium,medium,low,medium,low,low,medium
16138,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16139,6,1,medium,medium,medium,low,medium,medium,low,medium,medium,low
16140,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16141,6,1,medium,low,low,medium,low,low,medium,low,low,medium
16142,6,0,medium,medium,low,low,low,medium,low,low,low,medium
16143,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16144,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16145,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16146,6,0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16147,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16148,6,1,medium,medium,medium,medium,medium,low,low,low,medium,low
16149,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16150,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16151,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,low
16152,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16153,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16154,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16155,6,2,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
16156,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16157,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16158,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16159,6,2,medium,medium,medium,medium,low,medium,low,low,medium,low
16160,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16161,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16162,6,2,medium,medium,low,medium,medium,medium,medium,low,low,medium
16163,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16164,6,2,medium,medium,medium,medium,medium,low,medium,medium,low,medium
16165,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16166,6,2,medium,medium,medium,medium,medium,medium,high,medium,medium,medium
16167,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16168,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16169,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16170,6,0,low,low,low,low,low,low,low,low,low,low
16171,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16172,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16173,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16174,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16175,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16176,6,2,medium,medium,medium,low,medium,low,medium,medium,medium,low
16177,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16178,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
16179,6,2,low,medium,low,medium,low,low,medium,low,medium,low
16180,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16181,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16182,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16183,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16184,6,0,medium,low,medium,medium,medium,medium,medium,low,medium,low
16185,6,2,medium,medium,medium,low,low,low,low,low,low,low
16186,6,2,medium,medium,low,medium,medium,low,low,medium,medium,low
16187,6,1,medium,medium,medium,medium,medium,low,low,medium,medium,low
16188,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16189,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16190,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16191,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16192,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16193,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16194,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16195,6,3,medium,medium,medium,medium,medium,medium,medium,low,medium,low
16196,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16197,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16198,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16199,6,2,medium,medium,low,low,low,low,low,low,low,low
16200,6,1,medium,medium,medium,medium,medium,low,low,medium,medium,low
16201,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16202,6,3,medium,medium,low,medium,medium,medium,medium,medium,low,medium
16203,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16204,6,2,medium,low,low,low,low,low,low,low,low,low
16205,6,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16206,6,0,medium,medium,medium,medium,medium,low,low,medium,medium,low
16207,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16208,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16209,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
16210,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16211,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16212,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16213,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16214,6,1,medium,medium,medium,low,low,low,low,low,low,low
16215,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16216,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16217,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16218,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16219,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16220,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16221,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16222,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16223,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16224,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16225,6,1,medium,medium,low,medium,medium,low,low,low,medium,low
16226,6,2,medium,medium,low,medium,medium,low,medium,low,low,low
16227,6,1,low,low,low,medium,medium,low,low,low,low,low
16228,6,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16229,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16230,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16231,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16232,6,2,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
16233,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16234,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16235,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16236,6,1,medium,medium,medium,low,medium,low,low,low,medium,low
16237,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16238,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16239,6,1,medium,medium,low,medium,low,low,medium,medium,low,medium
16240,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16241,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16242,6,2,medium,medium,medium,medium,medium,low,low,medium,medium,low
16243,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16244,6,0,low,low,low,low,low,low,low,low,low,low
16245,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16246,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16247,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16248,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16249,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16250,6,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16251,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
16252,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16253,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16254,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16255,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16256,6,0,medium,medium,medium,low,medium,low,low,low,medium,low
16257,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16258,6,1,medium,medium,medium,low,medium,medium,medium,medium,medium,low
16259,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16260,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16261,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16262,6,2,medium,low,medium,medium,medium,medium,medium,low,medium,low
16263,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16264,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16265,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16266,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16267,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16268,6,2,medium,medium,low,medium,medium,low,medium,low,medium,low
16269,6,3,medium,medium,medium,medium,medium,medium,high,medium,medium,medium
16270,6,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16271,6,2,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
16272,6,2,medium,medium,medium,medium,medium,low,medium,medium,low,medium
16273,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16274,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16275,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16276,6,1,low,low,low,low,low,low,low,low,low,low
16277,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16278,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16279,6,2,low,medium,low,medium,medium,medium,medium,low,low,medium
16280,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16281,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16282,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16283,6,1,medium,low,low,medium,medium,low,medium,low,medium,low
16284,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16285,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16286,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16287,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
16288,6,1,medium,medium,medium,low,medium,medium,low,medium,medium,low
16289,6,0,medium,low,low,medium,medium,medium,low,low,medium,low
16290,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16291,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16292,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16293,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16294,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16295,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16296,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16297,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16298,6,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16299,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16300,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16301,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16302,6,1,medium,medium,medium,medium,medium,low,low,low,low,low
16303,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16304,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16305,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16306,6,2,medium,medium,medium,low,medium,low,low,medium,medium,low
16307,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16308,6,2,medium,medium,medium,low,medium,low,medium,medium,medium,low
16309,6,2,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
16310,6,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16311,6,2,medium,medium,low,medium,low,medium,medium,medium,low,medium
16312,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16313,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16314,6,2,medium,medium,low,medium,medium,low,medium,medium,medium,low
16315,6,1,low,medium,medium,low,medium,low,low,medium,medium,low
16316,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16317,6,2,medium,medium,medium,low,medium,medium,medium,low,medium,medium
16318,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16319,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16320,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16321,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16322,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16323,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16324,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16325,6,3,medium,low,low,low,medium,low,low,low,low,low
16326,6,0,low,low,low,low,low,low,low,low,low,low
16327,6,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16328,6,0,medium,low,low,low,medium,low,low,low,low,low
16329,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16330,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16331,6,1,medium,medium,medium,low,medium,low,low,low,low,low
16332,6,1,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
16333,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16334,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16335,6,1,medium,medium,medium,low,medium,low,medium,low,medium,low
16336,6,2,medium,medium,medium,medium,medium,low,medium,low,medium,low
16337,6,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16338,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16339,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16340,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16341,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16342,6,3,medium,medium,low,medium,medium,medium,medium,low,low,medium
16343,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16344,6,2,low,low,low,medium,low,low,low,low,low,low
16345,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16346,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16347,6,0,low,low,low,low,low,low,low,low,low,low
16348,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16349,6,1,medium,medium,low,medium,medium,medium,low,medium,low,medium
16350,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16351,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16352,6,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16353,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,low
16354,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16355,6,2,medium,medium,low,medium,medium,medium,medium,low,medium,low
16356,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16357,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16358,6,1,medium,medium,medium,medium,medium,low,low,medium,medium,low
16359,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16360,6,2,medium,medium,medium,medium,medium,low,low,medium,medium,low
16361,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16362,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16363,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16364,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16365,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16366,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16367,6,1,medium,medium,low,low,medium,low,medium,medium,low,low
16368,6,1,low,low,low,low,low,low,low,low,low,low
16369,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16370,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16371,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16372,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16373,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16374,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16375,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16376,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16377,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16378,6,1,medium,medium,low,low,low,low,low,low,low,low
16379,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16380,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
16381,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16382,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16383,6,1,medium,medium,medium,medium,medium,low,low,medium,medium,low
16384,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16385,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16386,6,2,low,medium,low,low,low,low,low,low,low,low
16387,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16388,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16389,6,3,medium,medium,medium,low,medium,low,low,low,medium,low
16390,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16391,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16392,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16393,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16394,6,2,medium,medium,medium,medium,medium,low,medium,low,medium,medium
16395,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16396,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16397,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16398,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16399,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16400,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16401,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16402,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16403,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16404,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16405,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16406,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16407,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16408,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16409,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16410,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16411,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16412,6,1,medium,medium,low,low,low,low,low,low,low,low
16413,6,1,medium,medium,medium,low,medium,low,medium,low,low,medium
16414,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16415,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
