essay_id,prompt_id,sentence_fluency_score,question1,question2,question3,question4,question5
3330,2,4,medium,medium,medium,medium,medium
3331,2,5,medium,medium,medium,medium,medium
3332,2,3,medium,medium,medium,medium,low
3333,2,3,medium,low,medium,medium,low
3334,2,4,medium,medium,medium,medium,medium
3335,2,4,medium,medium,medium,medium,low
3336,2,3,medium,low,medium,low,low
3337,2,3,medium,medium,medium,medium,medium
3338,2,2,medium,medium,medium,medium,medium
3339,2,4,medium,medium,medium,medium,medium
3340,2,2,medium,medium,medium,medium,low
3341,2,2,medium,low,medium,medium,low
3342,2,5,medium,medium,medium,medium,medium
3343,2,6,medium,medium,medium,medium,medium
3344,2,4,medium,medium,medium,medium,low
3345,2,2,medium,medium,medium,medium,medium
3346,2,3,medium,low,medium,medium,low
3347,2,4,medium,medium,medium,medium,medium
3348,2,4,medium,low,medium,medium,low
3349,2,5,medium,medium,medium,medium,medium
3350,2,3,medium,low,medium,medium,low
3351,2,3,medium,medium,medium,medium,medium
3352,2,1,low,low,low,low,low
3353,2,1,medium,medium,medium,medium,medium
3354,2,2,low,low,low,medium,low
3355,2,2,low,low,low,low,low
3356,2,2,medium,medium,medium,medium,low
3357,2,3,medium,medium,medium,medium,medium
3358,2,2,medium,medium,medium,medium,low
3359,2,1,low,low,low,low,low
3360,2,3,medium,medium,medium,medium,low
3361,2,5,medium,medium,medium,medium,medium
3362,2,5,medium,medium,medium,medium,medium
3363,2,1,low,low,low,low,low
3364,2,3,medium,medium,medium,medium,medium
3365,2,3,medium,medium,medium,medium,medium
3366,2,4,medium,medium,medium,medium,medium
3367,2,4,medium,medium,medium,medium,medium
3368,2,4,medium,low,medium,medium,low
3369,2,2,medium,low,medium,low,low
3370,2,4,medium,medium,medium,medium,medium
3371,2,3,medium,medium,medium,medium,low
3372,2,2,medium,low,medium,medium,low
3373,2,3,medium,medium,medium,medium,low
3374,2,3,medium,medium,medium,medium,medium
3375,2,2,medium,medium,medium,medium,low
3376,2,3,medium,medium,medium,medium,medium
3377,2,2,medium,medium,medium,medium,low
3378,2,2,medium,low,medium,medium,low
3379,2,2,low,low,low,low,low
3380,2,4,medium,medium,medium,medium,medium
3381,2,4,medium,medium,medium,medium,medium
3382,2,4,medium,medium,medium,medium,low
3383,2,4,medium,medium,medium,medium,medium
3384,2,3,medium,medium,medium,medium,medium
3385,2,5,medium,medium,medium,medium,low
3386,2,5,medium,medium,medium,medium,medium
3387,2,4,medium,medium,medium,medium,low
3388,2,3,medium,medium,medium,medium,low
3389,2,2,low,low,low,low,low
3390,2,3,low,low,low,medium,low
3391,2,3,medium,medium,medium,medium,medium
3392,2,3,low,low,low,low,low
3393,2,3,medium,medium,medium,medium,low
3394,2,5,medium,medium,medium,medium,medium
3395,2,4,medium,medium,medium,medium,low
3396,2,2,low,low,medium,medium,low
3397,2,3,medium,medium,medium,medium,medium
3398,2,4,medium,medium,medium,medium,medium
3399,2,4,medium,medium,medium,medium,medium
3400,2,2,low,low,low,low,low
3401,2,3,medium,medium,medium,medium,low
3402,2,5,medium,medium,medium,medium,medium
3403,2,4,medium,medium,medium,medium,medium
3404,2,4,medium,low,medium,medium,low
3405,2,4,medium,medium,medium,medium,medium
3406,2,4,medium,medium,medium,medium,medium
3407,2,4,medium,medium,medium,medium,low
3408,2,4,medium,medium,medium,medium,medium
3409,2,3,medium,medium,medium,medium,low
3410,2,3,medium,medium,medium,medium,low
3411,2,3,medium,medium,medium,medium,low
3412,2,3,medium,medium,medium,medium,low
3413,2,2,medium,low,medium,medium,low
3414,2,4,medium,medium,medium,medium,low
3415,2,3,medium,medium,medium,medium,medium
3416,2,2,medium,medium,medium,medium,medium
3417,2,2,low,low,medium,low,low
3418,2,4,low,low,low,medium,low
3419,2,1,low,low,low,low,low
3420,2,2,low,low,low,low,low
3421,2,3,medium,medium,medium,medium,low
3422,2,3,low,low,low,low,low
3423,2,2,low,low,medium,medium,low
3424,2,4,medium,medium,medium,medium,medium
3425,2,3,medium,medium,medium,medium,medium
3426,2,2,low,low,low,low,low
3427,2,4,medium,medium,medium,medium,medium
3428,2,4,medium,medium,medium,medium,medium
3429,2,2,low,low,low,low,low
3430,2,2,medium,medium,medium,medium,medium
3431,2,2,medium,low,medium,medium,low
3432,2,3,low,low,medium,low,low
3433,2,3,medium,medium,medium,medium,low
3434,2,1,low,low,low,low,low
3435,2,1,low,low,low,low,low
3436,2,4,medium,medium,medium,medium,low
3437,2,3,low,low,low,low,low
3438,2,3,low,low,medium,low,low
3439,2,3,medium,low,medium,medium,low
3440,2,4,medium,medium,medium,medium,medium
3441,2,3,low,low,medium,low,low
3442,2,3,medium,medium,medium,medium,medium
3443,2,4,medium,medium,medium,medium,low
3444,2,5,medium,medium,medium,medium,medium
3445,2,4,medium,medium,medium,medium,medium
3446,2,4,medium,medium,medium,medium,medium
3447,2,4,medium,medium,medium,medium,low
3448,2,4,medium,medium,medium,medium,low
3449,2,3,medium,medium,medium,medium,medium
3450,2,2,low,low,low,low,low
3451,2,4,medium,medium,medium,medium,medium
3452,2,4,medium,medium,medium,medium,medium
3453,2,4,medium,medium,medium,medium,medium
3454,2,3,low,low,low,low,low
3455,2,3,medium,medium,medium,medium,low
3456,2,2,medium,medium,medium,medium,medium
3457,2,3,medium,medium,medium,medium,low
3458,2,3,low,low,low,low,low
3459,2,4,medium,low,medium,medium,low
3460,2,4,medium,medium,medium,medium,medium
3461,2,4,medium,low,medium,medium,low
3462,2,3,low,low,low,low,low
3463,2,4,medium,medium,medium,medium,low
3464,2,5,medium,medium,medium,medium,medium
3465,2,3,medium,low,medium,medium,low
3466,2,4,medium,medium,medium,medium,low
3467,2,5,medium,medium,medium,medium,medium
3468,2,5,medium,medium,medium,medium,medium
3469,2,4,medium,medium,medium,medium,low
3470,2,4,medium,medium,medium,medium,medium
3471,2,3,medium,medium,medium,medium,low
3472,2,3,medium,medium,medium,medium,low
3473,2,1,low,low,medium,medium,low
3474,2,4,medium,medium,medium,medium,medium
3475,2,3,medium,medium,medium,medium,low
3476,2,3,medium,medium,medium,medium,low
3477,2,2,low,low,medium,low,low
3478,2,4,medium,medium,medium,medium,low
3479,2,3,medium,low,medium,medium,low
3480,2,2,low,low,low,low,low
3481,2,4,medium,medium,medium,medium,low
3482,2,3,low,low,medium,medium,low
3483,2,5,medium,medium,medium,medium,low
3484,2,4,medium,low,medium,medium,low
3485,2,5,medium,medium,medium,medium,low
3486,2,2,medium,low,medium,medium,low
3487,2,5,medium,medium,medium,medium,medium
3488,2,2,medium,medium,medium,medium,low
3489,2,3,medium,medium,medium,medium,low
3490,2,4,medium,medium,medium,medium,low
3491,2,3,medium,medium,medium,medium,low
3492,2,4,medium,medium,medium,medium,medium
3493,2,3,low,low,low,medium,low
3494,2,2,low,low,medium,low,low
3495,2,5,medium,medium,medium,medium,medium
3496,2,3,medium,medium,medium,medium,medium
3497,2,3,low,low,low,low,low
3498,2,4,medium,medium,medium,medium,medium
3499,2,3,medium,low,medium,medium,low
3500,2,3,low,low,low,low,low
3501,2,4,medium,medium,medium,medium,medium
3502,2,3,medium,medium,medium,medium,low
3503,2,4,medium,medium,medium,medium,medium
3504,2,3,low,low,low,low,low
3505,2,2,low,low,low,low,low
3506,2,3,medium,medium,medium,medium,medium
3507,2,5,medium,medium,medium,medium,medium
3508,2,4,medium,medium,medium,medium,medium
3509,2,5,medium,medium,medium,medium,medium
3510,2,2,low,low,low,low,low
3511,2,4,low,low,medium,low,low
3512,2,4,medium,medium,medium,medium,low
3513,2,4,medium,medium,medium,medium,medium
3514,2,4,medium,medium,medium,medium,medium
3515,2,4,medium,medium,medium,medium,low
3516,2,4,medium,medium,medium,medium,medium
3517,2,3,low,low,medium,low,low
3518,2,4,medium,medium,medium,medium,low
3519,2,5,medium,medium,medium,medium,medium
3520,2,3,medium,medium,medium,medium,medium
3521,2,5,medium,low,medium,medium,low
3522,2,4,medium,medium,medium,medium,low
3523,2,4,medium,medium,medium,medium,low
3524,2,5,medium,medium,medium,medium,medium
3525,2,3,medium,medium,medium,medium,low
3526,2,3,low,low,low,low,low
3527,2,3,medium,medium,medium,medium,low
3528,2,3,medium,medium,medium,medium,medium
3529,2,5,medium,medium,medium,medium,medium
3530,2,4,medium,medium,medium,medium,medium
3531,2,3,medium,medium,medium,medium,medium
3532,2,3,medium,medium,medium,medium,low
3533,2,2,low,low,low,low,low
3534,2,3,medium,medium,medium,medium,medium
3535,2,2,medium,low,medium,medium,low
3536,2,4,medium,low,medium,medium,low
3537,2,3,medium,medium,medium,medium,medium
3538,2,1,medium,low,medium,medium,low
3539,2,3,medium,medium,medium,medium,medium
3540,2,2,medium,low,medium,medium,low
3541,2,3,medium,medium,medium,medium,low
3542,2,3,medium,medium,medium,medium,medium
3543,2,3,medium,medium,medium,medium,low
3544,2,3,medium,medium,medium,medium,low
3545,2,4,medium,medium,medium,medium,low
3546,2,5,medium,medium,medium,medium,medium
3547,2,3,medium,low,medium,low,low
3548,2,4,medium,medium,medium,medium,medium
3549,2,3,low,low,medium,low,low
3550,2,5,medium,medium,medium,medium,medium
3551,2,4,medium,medium,medium,medium,medium
3552,2,4,low,low,medium,medium,low
3553,2,4,medium,low,medium,medium,low
3554,2,3,medium,low,medium,medium,low
3555,2,5,medium,medium,medium,medium,medium
3556,2,1,low,low,low,low,low
3557,2,5,medium,medium,medium,medium,medium
3558,2,2,medium,low,medium,medium,low
3559,2,2,medium,medium,medium,medium,medium
3560,2,3,medium,medium,medium,medium,low
3561,2,3,medium,medium,medium,medium,medium
3562,2,3,low,low,low,low,low
3563,2,2,medium,medium,medium,medium,medium
3564,2,4,medium,low,medium,medium,low
3565,2,3,low,low,low,low,low
3566,2,3,medium,medium,medium,medium,medium
3567,2,3,medium,medium,medium,medium,low
3568,2,5,medium,medium,medium,medium,medium
3569,2,3,medium,medium,medium,medium,medium
3570,2,6,medium,medium,medium,medium,medium
3571,2,4,medium,medium,medium,medium,low
3572,2,1,low,low,low,low,low
3573,2,3,medium,medium,medium,medium,medium
3574,2,5,medium,medium,medium,medium,medium
3575,2,3,medium,medium,medium,medium,low
3576,2,2,low,low,low,low,low
3577,2,5,medium,medium,medium,medium,low
3578,2,4,medium,medium,medium,medium,low
3579,2,4,medium,medium,medium,medium,medium
3580,2,2,medium,low,medium,medium,low
3581,2,2,low,low,low,low,low
3582,2,2,low,low,low,low,low
3583,2,3,medium,medium,medium,medium,medium
3584,2,4,medium,low,medium,medium,low
3585,2,3,medium,low,medium,medium,low
3586,2,4,medium,medium,medium,medium,medium
3587,2,2,medium,low,medium,medium,low
3588,2,1,low,low,low,low,low
3589,2,4,medium,medium,medium,medium,medium
3590,2,1,medium,medium,medium,medium,medium
3591,2,3,medium,medium,medium,medium,medium
3592,2,3,medium,medium,medium,medium,medium
3593,2,4,medium,medium,medium,medium,low
3594,2,3,medium,low,medium,medium,low
3595,2,4,medium,medium,medium,medium,low
3596,2,3,medium,medium,medium,medium,low
3597,2,2,low,low,low,low,low
3598,2,4,medium,medium,medium,medium,low
3599,2,3,low,low,medium,low,low
3600,2,4,medium,medium,medium,medium,low
3601,2,4,medium,medium,medium,medium,medium
3602,2,3,low,low,low,low,low
3603,2,3,low,low,low,low,low
3604,2,2,low,low,low,low,low
3605,2,4,medium,medium,medium,medium,medium
3606,2,4,medium,medium,medium,medium,low
3607,2,5,medium,medium,medium,medium,medium
3608,2,4,medium,medium,medium,medium,medium
3609,2,3,medium,medium,medium,medium,medium
3610,2,3,medium,medium,medium,medium,medium
3611,2,3,low,low,low,low,low
3612,2,4,medium,medium,medium,medium,medium
3613,2,4,medium,medium,medium,medium,medium
3614,2,3,medium,medium,medium,medium,medium
3615,2,3,medium,medium,medium,medium,low
3616,2,3,medium,medium,medium,medium,medium
3617,2,3,medium,medium,medium,medium,low
3618,2,2,low,low,low,low,low
3619,2,3,medium,low,medium,medium,low
3620,2,3,medium,medium,medium,medium,low
3621,2,4,medium,medium,medium,medium,low
3622,2,5,medium,medium,medium,medium,medium
3623,2,4,medium,medium,medium,medium,medium
3624,2,4,medium,medium,medium,medium,low
3625,2,4,medium,medium,medium,medium,low
3626,2,5,medium,medium,medium,medium,medium
3627,2,3,medium,medium,medium,medium,low
3628,2,5,medium,medium,medium,medium,medium
3629,2,3,medium,medium,medium,medium,low
3630,2,4,medium,medium,medium,medium,low
3631,2,4,medium,medium,medium,medium,low
3632,2,2,low,low,low,low,low
3633,2,3,medium,low,medium,medium,low
3634,2,2,low,low,low,medium,low
3635,2,3,medium,low,medium,medium,low
3636,2,3,medium,medium,medium,medium,low
3637,2,4,medium,medium,medium,medium,medium
3638,2,4,medium,medium,medium,medium,medium
3639,2,3,medium,medium,medium,medium,low
3640,2,3,medium,medium,medium,medium,low
3641,2,2,low,low,low,low,low
3642,2,2,low,low,low,medium,low
3643,2,2,low,low,low,low,low
3644,2,4,medium,medium,medium,medium,low
3645,2,3,medium,low,medium,medium,low
3646,2,5,medium,medium,medium,medium,low
3647,2,4,medium,medium,medium,medium,medium
3648,2,5,medium,medium,medium,medium,medium
3649,2,4,medium,medium,medium,medium,medium
3650,2,4,medium,medium,medium,medium,medium
3651,2,3,medium,low,medium,medium,low
3652,2,3,medium,low,medium,medium,low
3653,2,3,low,low,medium,medium,low
3654,2,3,medium,medium,medium,medium,medium
3655,2,3,medium,medium,medium,medium,low
3656,2,1,low,low,low,low,low
3657,2,5,medium,medium,medium,medium,medium
3658,2,4,medium,medium,medium,medium,medium
3659,2,3,low,low,medium,low,low
3660,2,3,medium,medium,medium,medium,low
3661,2,5,medium,medium,medium,medium,medium
3662,2,4,medium,medium,medium,medium,medium
3663,2,2,low,low,medium,low,low
3664,2,4,medium,medium,medium,medium,low
3665,2,3,medium,medium,medium,medium,low
3666,2,3,medium,medium,medium,medium,low
3667,2,3,low,low,low,low,low
3668,2,4,medium,medium,medium,medium,medium
3669,2,2,medium,medium,medium,medium,low
3670,2,1,low,low,low,low,low
3671,2,4,medium,low,medium,medium,low
3672,2,3,medium,medium,medium,medium,medium
3673,2,1,low,low,low,low,low
3674,2,5,medium,medium,medium,medium,low
3675,2,4,medium,medium,medium,medium,low
3676,2,5,medium,medium,medium,medium,medium
3677,2,3,medium,medium,medium,medium,low
3678,2,3,low,low,low,medium,low
3679,2,3,medium,low,medium,medium,low
3680,2,2,medium,low,medium,medium,low
3681,2,2,low,low,low,low,low
3682,2,5,medium,medium,medium,medium,low
3683,2,3,medium,low,medium,medium,low
3684,2,3,medium,low,medium,medium,low
3685,2,2,low,low,low,low,low
3686,2,3,medium,low,medium,medium,low
3687,2,5,medium,medium,medium,medium,medium
3688,2,3,medium,medium,medium,medium,medium
3689,2,3,medium,medium,medium,medium,low
3690,2,2,low,low,low,low,low
3691,2,4,medium,medium,medium,medium,medium
3692,2,3,medium,medium,medium,medium,low
3693,2,3,medium,medium,medium,medium,medium
3694,2,3,medium,medium,medium,medium,low
3695,2,2,medium,low,medium,medium,low
3696,2,4,medium,medium,medium,medium,medium
3697,2,3,medium,medium,medium,medium,medium
3698,2,4,medium,medium,medium,medium,low
3699,2,3,medium,medium,medium,medium,low
3700,2,5,medium,medium,medium,medium,low
3701,2,4,medium,medium,medium,medium,low
3702,2,3,medium,medium,medium,medium,medium
3703,2,2,medium,medium,medium,medium,low
3704,2,3,medium,medium,medium,medium,medium
3705,2,1,low,low,low,low,low
3706,2,4,medium,medium,medium,medium,low
3707,2,4,medium,medium,medium,medium,medium
3708,2,3,medium,medium,medium,medium,low
3709,2,2,medium,medium,medium,medium,low
3710,2,2,low,low,low,low,low
3711,2,3,medium,medium,medium,medium,low
3712,2,3,medium,medium,medium,medium,low
3713,2,3,medium,medium,medium,medium,low
3714,2,1,low,low,low,low,low
3715,2,3,medium,low,medium,medium,low
3716,2,3,medium,medium,medium,medium,medium
3717,2,3,medium,low,medium,medium,low
3718,2,2,low,low,low,low,low
3719,2,3,low,low,medium,low,low
3720,2,2,medium,low,medium,medium,low
3721,2,3,medium,medium,medium,medium,medium
3722,2,4,medium,medium,medium,medium,medium
3723,2,4,medium,medium,medium,medium,low
3724,2,3,low,low,low,low,low
3725,2,2,low,low,low,low,low
3726,2,3,medium,medium,medium,medium,medium
3727,2,3,low,low,low,low,low
3728,2,4,medium,medium,medium,medium,low
3729,2,2,medium,medium,medium,medium,low
3730,2,3,medium,medium,medium,medium,low
3731,2,3,low,low,low,low,low
3732,2,3,medium,medium,medium,medium,low
3733,2,3,medium,medium,medium,medium,medium
3734,2,1,low,low,low,low,low
3735,2,2,low,low,low,low,low
3736,2,3,medium,medium,medium,medium,low
3737,2,4,medium,low,medium,medium,low
3738,2,2,medium,medium,medium,medium,medium
3739,2,3,low,low,low,low,low
3740,2,4,medium,medium,medium,medium,low
3741,2,1,low,low,low,low,low
3742,2,5,medium,medium,medium,medium,medium
3743,2,4,medium,medium,medium,medium,medium
3744,2,3,low,low,medium,medium,low
3745,2,1,low,low,low,low,low
3746,2,4,medium,low,medium,medium,low
3747,2,4,medium,medium,medium,medium,low
3748,2,4,low,low,medium,low,low
3749,2,4,medium,medium,medium,medium,medium
3750,2,5,medium,medium,medium,medium,medium
3751,2,6,medium,medium,medium,medium,medium
3752,2,4,medium,medium,medium,medium,low
3753,2,4,medium,medium,medium,medium,low
3754,2,3,low,low,low,low,low
3755,2,5,medium,medium,medium,medium,medium
3756,2,4,medium,medium,medium,medium,medium
3757,2,3,medium,medium,medium,medium,low
3758,2,4,medium,medium,medium,medium,low
3759,2,4,medium,medium,medium,medium,low
3760,2,4,medium,medium,medium,medium,medium
3761,2,3,medium,medium,medium,medium,low
3762,2,1,low,low,low,low,low
3763,2,5,medium,medium,medium,medium,medium
3764,2,3,medium,medium,medium,medium,low
3765,2,4,medium,low,medium,medium,low
3766,2,2,medium,medium,medium,medium,low
3767,2,4,medium,medium,medium,medium,medium
3768,2,3,medium,medium,medium,medium,low
3769,2,3,medium,medium,medium,medium,low
3770,2,5,medium,medium,medium,medium,medium
3771,2,4,medium,medium,medium,medium,low
3772,2,2,low,low,low,low,low
3773,2,3,low,low,medium,low,low
3774,2,3,medium,medium,medium,medium,low
3775,2,4,medium,medium,medium,medium,medium
3776,2,3,low,low,low,low,low
3777,2,3,medium,medium,medium,medium,low
3778,2,3,low,low,low,low,low
3779,2,2,low,low,low,low,low
3780,2,4,low,low,medium,medium,low
3781,2,4,medium,medium,medium,medium,medium
3782,2,4,medium,medium,medium,medium,low
3783,2,3,medium,medium,medium,medium,medium
3784,2,5,medium,medium,medium,medium,medium
3785,2,3,low,low,low,low,low
3786,2,3,medium,low,medium,medium,low
3787,2,3,medium,medium,medium,medium,low
3788,2,4,medium,medium,medium,medium,medium
3789,2,4,medium,medium,medium,medium,low
3790,2,4,medium,medium,medium,medium,medium
3791,2,3,medium,low,medium,medium,low
3792,2,4,medium,medium,medium,medium,low
3793,2,5,medium,medium,medium,medium,medium
3794,2,4,medium,medium,medium,medium,medium
3795,2,4,medium,medium,medium,medium,low
3796,2,4,medium,medium,medium,medium,medium
3797,2,4,medium,medium,medium,medium,medium
3798,2,4,low,low,medium,medium,low
3799,2,3,medium,medium,medium,medium,low
3800,2,2,medium,low,medium,medium,low
3801,2,2,low,low,low,low,low
3802,2,5,medium,medium,medium,medium,medium
3803,2,3,medium,medium,medium,medium,low
3804,2,5,medium,low,medium,medium,low
3805,2,3,medium,low,medium,medium,low
3806,2,4,medium,medium,medium,medium,medium
3807,2,5,medium,medium,medium,medium,medium
3808,2,3,medium,medium,medium,medium,medium
3809,2,6,medium,medium,medium,medium,medium
3810,2,2,low,low,medium,low,low
3811,2,3,medium,low,medium,medium,low
3812,2,3,medium,low,medium,medium,low
3813,2,3,medium,medium,medium,medium,medium
3814,2,2,low,low,low,low,low
3815,2,4,medium,medium,medium,medium,medium
3816,2,3,low,low,low,low,low
3817,2,3,low,low,low,low,low
3818,2,4,medium,medium,medium,medium,medium
3819,2,3,medium,medium,medium,medium,medium
3820,2,4,medium,medium,medium,medium,medium
3821,2,4,medium,medium,medium,medium,medium
3822,2,4,medium,low,medium,medium,low
3823,2,3,medium,medium,medium,medium,low
3824,2,5,medium,medium,medium,medium,medium
3825,2,5,medium,medium,medium,medium,medium
3826,2,5,medium,medium,medium,medium,low
3827,2,4,medium,medium,medium,medium,low
3828,2,3,medium,low,medium,medium,low
3829,2,4,medium,medium,medium,medium,medium
3830,2,3,medium,medium,medium,medium,medium
3831,2,4,medium,medium,medium,medium,medium
3832,2,3,medium,medium,medium,medium,medium
3833,2,3,medium,medium,medium,medium,low
3834,2,3,low,low,low,low,low
3835,2,2,medium,low,medium,medium,low
3836,2,5,medium,medium,medium,medium,medium
3837,2,4,medium,medium,medium,medium,low
3838,2,3,medium,low,medium,medium,low
3839,2,3,low,low,medium,low,low
3840,2,4,medium,medium,medium,medium,medium
3841,2,2,low,low,low,low,low
3842,2,3,low,low,medium,low,low
3843,2,4,medium,medium,medium,medium,low
3844,2,3,medium,medium,medium,medium,medium
3845,2,1,low,low,low,low,low
3846,2,4,medium,medium,medium,medium,medium
3847,2,4,medium,medium,medium,medium,low
3848,2,2,medium,medium,medium,medium,low
3849,2,4,medium,medium,medium,medium,low
3850,2,2,low,low,low,low,low
3851,2,4,medium,medium,medium,medium,medium
3852,2,3,medium,medium,medium,medium,medium
3853,2,2,medium,low,medium,medium,low
3854,2,3,medium,medium,medium,medium,low
3855,2,3,low,low,low,low,low
3856,2,4,medium,medium,medium,medium,medium
3857,2,3,medium,medium,medium,medium,low
3858,2,4,medium,medium,medium,medium,low
3859,2,1,medium,low,medium,medium,low
3860,2,2,medium,medium,medium,medium,low
3861,2,3,medium,low,medium,medium,low
3862,2,4,medium,medium,medium,medium,medium
3863,2,3,medium,medium,medium,medium,medium
3864,2,4,medium,medium,medium,medium,low
3865,2,3,medium,medium,medium,medium,low
3866,2,4,medium,medium,medium,medium,medium
3867,2,4,medium,low,medium,medium,low
3868,2,3,medium,medium,medium,medium,medium
3869,2,2,medium,medium,medium,medium,low
3870,2,3,low,low,low,low,low
3871,2,5,medium,medium,high,medium,medium
3872,2,4,medium,medium,medium,medium,low
3873,2,4,medium,medium,medium,medium,low
3874,2,3,low,low,low,low,low
3875,2,6,medium,medium,medium,medium,medium
3876,2,4,medium,medium,medium,medium,low
3877,2,4,medium,medium,medium,medium,medium
3878,2,3,low,low,medium,low,low
3879,2,1,low,low,low,low,low
3880,2,2,low,low,low,low,low
3881,2,5,medium,medium,medium,medium,medium
3882,2,2,low,low,low,low,low
3883,2,1,low,low,low,low,low
3884,2,3,medium,medium,medium,medium,low
3885,2,4,medium,medium,medium,medium,medium
3886,2,4,low,low,low,low,low
3887,2,4,medium,medium,medium,medium,medium
3888,2,5,medium,medium,medium,medium,medium
3889,2,5,medium,medium,medium,medium,low
3890,2,5,medium,medium,medium,medium,medium
3891,2,4,low,low,medium,medium,low
3892,2,3,medium,medium,medium,medium,medium
3893,2,4,medium,medium,medium,medium,medium
3894,2,3,medium,medium,medium,medium,low
3895,2,3,low,low,low,low,low
3896,2,5,medium,medium,medium,medium,medium
3897,2,4,medium,medium,medium,medium,medium
3898,2,4,medium,medium,medium,medium,low
3899,2,4,medium,medium,medium,medium,low
3900,2,3,low,low,low,low,low
3901,2,4,medium,medium,medium,medium,low
3902,2,5,medium,medium,medium,medium,medium
3903,2,1,low,medium,medium,medium,medium
3904,2,5,medium,medium,medium,medium,medium
3905,2,4,low,low,medium,low,low
3906,2,5,medium,medium,medium,medium,medium
3907,2,5,medium,medium,medium,medium,medium
3908,2,4,medium,medium,medium,medium,medium
3909,2,5,medium,medium,medium,medium,medium
3910,2,2,medium,medium,medium,medium,low
3911,2,2,medium,low,medium,medium,low
3912,2,4,medium,medium,medium,medium,medium
3913,2,2,low,low,medium,low,low
3914,2,3,low,low,medium,medium,low
3915,2,4,medium,medium,medium,medium,medium
3916,2,4,medium,medium,medium,medium,medium
3917,2,4,medium,medium,medium,medium,medium
3918,2,5,medium,medium,medium,medium,medium
3919,2,5,medium,medium,medium,medium,medium
3920,2,5,medium,medium,medium,medium,medium
3921,2,5,medium,medium,medium,medium,low
3922,2,3,medium,medium,medium,medium,medium
3923,2,3,medium,low,medium,medium,low
3924,2,3,low,low,low,medium,low
3925,2,5,medium,medium,medium,medium,medium
3926,2,2,low,low,low,low,low
3927,2,3,medium,medium,medium,medium,low
3928,2,4,medium,medium,medium,medium,low
3929,2,3,low,low,medium,low,low
3930,2,4,medium,medium,medium,medium,medium
3931,2,4,medium,low,medium,medium,low
3932,2,5,medium,medium,medium,medium,medium
3933,2,3,low,low,low,low,low
3934,2,3,low,low,low,low,low
3935,2,3,medium,low,medium,medium,low
3936,2,2,low,low,low,low,low
3937,2,6,medium,medium,medium,medium,medium
3938,2,3,low,low,medium,low,low
3939,2,3,medium,medium,medium,medium,medium
3940,2,3,medium,medium,medium,medium,low
3941,2,3,medium,low,medium,medium,low
3942,2,2,low,low,low,low,low
3943,2,5,medium,medium,medium,medium,medium
3944,2,3,medium,medium,medium,medium,medium
3945,2,4,medium,medium,medium,medium,low
3946,2,4,medium,medium,medium,medium,medium
3947,2,2,medium,low,medium,medium,low
3948,2,4,medium,medium,medium,medium,low
3949,2,5,medium,medium,medium,medium,medium
3950,2,3,low,low,low,low,low
3951,2,6,medium,medium,medium,medium,medium
3952,2,2,low,low,low,low,low
3953,2,4,medium,medium,medium,medium,low
3954,2,4,medium,medium,medium,medium,medium
3955,2,4,medium,medium,medium,medium,low
3956,2,3,medium,medium,medium,medium,medium
3957,2,3,low,low,low,low,low
3958,2,4,medium,low,medium,medium,low
3959,2,3,low,low,medium,low,low
3960,2,4,medium,low,medium,medium,low
3961,2,4,medium,medium,medium,medium,medium
3962,2,4,medium,medium,medium,medium,medium
3963,2,4,medium,medium,medium,medium,medium
3964,2,3,low,low,low,low,low
3965,2,4,medium,medium,medium,medium,low
3966,2,3,low,low,low,low,low
3967,2,3,medium,medium,medium,medium,medium
3968,2,3,low,low,medium,low,low
3969,2,2,medium,medium,medium,medium,low
3970,2,5,medium,medium,medium,medium,medium
3971,2,3,medium,medium,medium,medium,medium
3972,2,4,medium,medium,medium,medium,medium
3973,2,2,medium,medium,medium,medium,medium
3974,2,1,low,low,medium,medium,low
3975,2,4,medium,medium,medium,medium,low
3976,2,4,medium,medium,medium,medium,medium
3977,2,5,medium,medium,medium,medium,medium
3978,2,4,medium,medium,medium,medium,medium
3979,2,3,low,low,medium,medium,low
3980,2,3,medium,low,medium,low,low
3981,2,4,medium,medium,medium,medium,medium
3982,2,3,medium,medium,medium,medium,low
3983,2,4,medium,medium,medium,medium,low
3984,2,3,medium,medium,medium,medium,medium
3985,2,2,low,low,low,low,low
3986,2,4,medium,medium,medium,medium,low
3987,2,3,low,low,low,low,low
3988,2,5,medium,medium,medium,medium,low
3989,2,3,low,low,medium,low,low
3990,2,4,medium,medium,medium,medium,medium
3991,2,3,low,low,medium,low,low
3992,2,3,medium,medium,medium,medium,low
3993,2,3,medium,low,medium,medium,low
3994,2,4,medium,medium,medium,medium,medium
3995,2,3,medium,medium,medium,medium,medium
3996,2,3,medium,medium,medium,medium,low
3997,2,3,low,medium,medium,medium,low
3998,2,4,medium,medium,medium,medium,medium
3999,2,4,medium,medium,medium,medium,low
4000,2,2,low,low,low,low,low
4001,2,4,medium,medium,medium,medium,medium
4002,2,3,low,low,medium,low,low
4003,2,4,medium,medium,medium,medium,low
4004,2,3,low,low,low,low,low
4005,2,4,medium,medium,medium,medium,medium
4006,2,3,medium,medium,medium,medium,low
4007,2,2,low,low,low,low,low
4008,2,1,low,low,low,low,low
4009,2,1,low,low,low,low,low
4010,2,4,medium,medium,medium,medium,medium
4011,2,4,medium,medium,medium,medium,medium
4012,2,4,medium,medium,medium,medium,low
