essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
19162,7,2.0,medium,medium,low,low,low,medium,low,low,low,low
19163,7,2.0,medium,medium,medium,low,low,medium,medium,medium,medium,medium
19164,7,2.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
19165,7,1.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19166,7,2.0,low,medium,low,low,low,medium,low,high,low,low
19167,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19168,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19169,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19170,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19171,7,1.0,low,low,low,low,low,low,low,low,low,low
19172,7,2.0,low,low,low,low,low,low,low,low,low,low
19173,7,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19174,7,2.0,low,low,low,low,low,low,low,low,low,low
19175,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19176,7,2.0,medium,medium,medium,low,medium,medium,high,high,medium,medium
19177,7,1.0,high,high,high,low,medium,high,high,high,medium,high
19178,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19179,7,3.0,medium,high,high,low,medium,medium,high,high,medium,high
19180,7,2.0,low,low,low,low,low,low,low,low,low,low
19181,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19183,7,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19184,7,1.0,medium,high,medium,low,medium,medium,medium,medium,low,medium
19185,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19186,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19187,7,2.0,medium,high,high,low,medium,medium,high,high,medium,high
19188,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19189,7,1.0,low,low,low,low,low,low,low,low,low,low
19190,7,3.0,medium,medium,medium,low,low,medium,high,high,low,medium
19191,7,2.0,medium,medium,low,low,low,medium,low,low,low,medium
19192,7,3.0,low,low,low,low,low,low,low,high,low,low
19193,7,2.0,low,medium,low,low,low,medium,low,high,low,low
19194,7,2.0,medium,high,medium,low,medium,medium,medium,high,medium,medium
19195,7,3.0,medium,high,high,low,medium,medium,high,high,medium,high
19196,7,3.0,medium,high,medium,low,medium,medium,high,high,medium,medium
19197,7,3.0,medium,medium,medium,low,medium,medium,high,high,low,medium
19198,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19199,7,2.0,medium,medium,medium,low,low,medium,medium,high,medium,medium
19200,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19201,7,3.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
19202,7,3.0,medium,medium,medium,low,low,medium,medium,low,low,medium
19203,7,2.0,medium,medium,medium,low,low,medium,medium,low,low,medium
19204,7,1.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19205,7,3.0,medium,high,high,low,medium,medium,high,high,medium,high
19206,7,2.0,high,high,medium,low,medium,medium,high,high,medium,high
19207,7,2.0,medium,high,high,low,medium,medium,high,high,medium,high
19208,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19209,7,2.0,medium,medium,low,low,low,medium,medium,medium,low,medium
19210,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19211,7,3.0,low,low,low,low,low,low,low,low,low,low
19212,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19213,7,1.0,low,low,low,low,low,medium,low,low,low,medium
19214,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19215,7,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
19216,7,1.0,medium,medium,low,low,low,medium,low,medium,low,medium
19217,7,2.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
19219,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19220,7,2.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
19221,7,1.0,low,low,low,low,low,low,low,low,low,low
19222,7,2.0,high,high,high,low,medium,medium,high,high,medium,high
19223,7,2.0,medium,medium,medium,low,medium,medium,high,high,medium,medium
19224,7,2.0,medium,high,medium,low,medium,medium,high,high,medium,high
19225,7,1.0,medium,medium,medium,low,low,medium,medium,low,low,medium
19226,7,2.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
19227,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19228,7,2.0,low,low,low,low,low,low,low,low,low,low
19229,7,3.0,medium,medium,high,low,medium,medium,high,high,low,medium
19230,7,2.0,low,low,low,low,low,low,low,low,low,low
19231,7,2.0,low,medium,low,low,low,medium,low,low,low,medium
19232,7,3.0,medium,medium,low,low,low,medium,low,low,low,medium
19233,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19234,7,2.0,medium,high,medium,low,medium,medium,high,high,medium,high
19236,7,2.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
19237,7,3.0,medium,medium,medium,low,medium,medium,high,high,medium,high
19238,7,2.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
19239,7,2.0,medium,medium,medium,low,medium,medium,medium,high,low,high
19240,7,2.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
19241,7,2.0,medium,medium,medium,low,medium,medium,low,low,low,medium
19242,7,3.0,low,low,low,low,low,low,low,low,low,low
19243,7,3.0,medium,high,high,low,medium,medium,high,high,medium,high
19244,7,3.0,medium,high,medium,low,medium,medium,high,high,medium,high
19245,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19246,7,2.0,medium,medium,medium,low,low,medium,medium,medium,low,medium
19247,7,1.0,medium,medium,low,low,low,medium,low,low,low,medium
19248,7,3.0,medium,high,medium,low,medium,medium,medium,medium,medium,high
19249,7,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19250,7,3.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
19251,7,2.0,low,low,low,low,low,low,low,low,low,low
19253,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19254,7,1.0,low,low,low,low,low,low,low,low,low,low
19255,7,2.0,low,low,low,low,low,low,low,low,low,low
19256,7,2.0,low,low,medium,low,low,medium,low,low,low,low
19257,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19258,7,2.0,medium,high,medium,low,medium,medium,high,high,medium,high
19259,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19260,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19261,7,3.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
19262,7,2.0,low,low,low,low,low,medium,low,high,low,low
19263,7,2.0,medium,high,high,low,medium,medium,high,high,medium,high
19264,7,1.0,medium,medium,low,low,low,medium,low,medium,low,medium
19265,7,2.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
19266,7,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19267,7,3.0,low,medium,medium,low,medium,medium,low,low,low,medium
19268,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19270,7,3.0,medium,high,high,low,medium,medium,high,high,medium,high
19271,7,3.0,high,high,high,low,medium,medium,high,high,high,high
19272,7,2.0,high,high,high,low,medium,medium,high,high,medium,high
19273,7,3.0,high,high,high,low,medium,medium,high,high,medium,high
19274,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19275,7,3.0,low,low,low,low,low,low,low,low,low,low
19276,7,2.0,medium,medium,medium,low,low,medium,medium,medium,low,medium
19277,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19278,7,3.0,medium,high,high,low,medium,medium,high,high,medium,high
19280,7,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19281,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19282,7,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19283,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19285,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19286,7,2.0,low,low,low,low,low,low,low,low,low,low
19287,7,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19289,7,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19290,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19291,7,2.0,medium,medium,low,low,low,medium,medium,medium,low,medium
19292,7,2.0,low,low,low,low,low,low,low,low,low,medium
19293,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19294,7,2.0,medium,high,medium,low,medium,medium,medium,high,medium,medium
19295,7,1.0,low,low,low,low,low,low,low,low,low,low
19296,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19297,7,2.0,medium,high,high,low,medium,medium,high,high,medium,high
19298,7,2.0,low,low,low,low,low,low,low,low,low,low
19300,7,2.0,low,low,low,low,low,low,low,low,low,low
19301,7,3.0,medium,medium,medium,low,medium,medium,high,high,medium,high
19302,7,1.0,medium,medium,medium,low,medium,medium,low,low,low,medium
19303,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19304,7,1.0,medium,medium,low,low,low,medium,low,low,low,medium
19305,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19306,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19307,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19308,7,2.0,medium,medium,low,low,low,medium,low,medium,low,medium
19310,7,1.0,medium,medium,low,low,low,medium,low,medium,low,medium
19311,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19312,7,3.0,medium,high,high,low,medium,medium,high,high,medium,high
19313,7,3.0,medium,medium,high,low,medium,medium,low,high,low,medium
19314,7,3.0,low,low,low,low,low,low,low,low,low,low
19315,7,1.0,low,low,low,low,low,low,low,low,low,low
19316,7,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19317,7,3.0,low,low,low,low,low,low,low,low,low,low
19318,7,2.0,medium,medium,low,low,low,medium,low,low,low,low
19319,7,1.0,low,low,low,low,low,low,low,low,low,low
19320,7,1.0,low,low,low,low,low,low,low,low,low,low
19321,7,2.0,low,medium,low,low,low,medium,low,low,low,medium
19322,7,3.0,medium,medium,medium,low,low,low,medium,high,low,medium
19323,7,2.0,low,low,low,low,low,medium,low,low,low,low
19324,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19326,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19327,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19328,7,2.0,low,low,low,low,low,low,low,low,low,low
19329,7,2.0,low,low,low,low,low,low,low,low,low,low
19330,7,2.0,medium,high,medium,low,medium,medium,high,high,high,high
19331,7,2.0,medium,medium,medium,low,low,medium,medium,low,low,medium
19332,7,2.0,medium,high,medium,low,medium,medium,medium,high,medium,medium
19333,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19334,7,2.0,high,high,high,low,medium,medium,high,high,high,high
19335,7,1.0,low,low,low,low,low,low,low,low,low,low
19336,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19337,7,1.0,low,low,low,low,low,low,low,low,low,low
19338,7,2.0,low,medium,low,low,low,medium,low,low,low,medium
19339,7,2.0,medium,medium,medium,low,medium,medium,high,high,medium,medium
19340,7,2.0,medium,medium,low,low,low,medium,low,high,low,medium
19341,7,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19342,7,3.0,low,low,low,low,low,low,low,low,low,low
19343,7,3.0,medium,high,medium,low,medium,medium,high,high,medium,high
19344,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19345,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19346,7,2.0,high,high,high,low,high,high,high,high,high,high
19348,7,2.0,medium,medium,medium,low,low,medium,medium,high,low,medium
19349,7,1.0,medium,medium,low,low,low,medium,low,low,low,medium
19350,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19351,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19352,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19353,7,1.0,low,low,low,low,low,low,low,low,low,low
19354,7,2.0,low,low,low,low,low,medium,low,low,low,low
19355,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19356,7,2.0,low,low,low,low,low,low,low,low,low,low
19357,7,2.0,high,medium,medium,low,medium,medium,medium,high,medium,medium
19358,7,1.0,medium,medium,low,low,medium,medium,medium,high,medium,medium
19359,7,2.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
19360,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19361,7,2.0,low,low,low,low,low,low,low,low,low,low
19362,7,3.0,medium,medium,low,low,low,medium,low,low,low,medium
19363,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19364,7,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19366,7,2.0,high,high,high,low,medium,medium,high,high,medium,high
19368,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19369,7,2.0,low,low,low,low,low,low,low,low,low,low
19371,7,1.0,low,low,low,low,low,low,low,medium,low,low
19372,7,2.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
19373,7,1.0,low,low,low,low,low,low,low,low,low,low
19374,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19375,7,2.0,high,high,medium,low,medium,medium,high,high,medium,high
19376,7,1.0,medium,medium,low,low,low,medium,low,medium,low,medium
19377,7,2.0,medium,low,low,low,low,medium,low,high,medium,low
19378,7,3.0,low,low,low,low,low,low,low,low,low,low
19379,7,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19380,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19381,7,2.0,low,low,low,low,low,medium,low,low,low,low
19382,7,2.0,high,high,medium,low,medium,medium,high,high,medium,high
19383,7,3.0,medium,medium,medium,low,low,medium,medium,medium,low,medium
19384,7,1.0,low,low,low,low,low,medium,low,low,low,low
19385,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19386,7,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19387,7,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19388,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19389,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19390,7,2.0,medium,medium,low,low,low,medium,medium,medium,medium,medium
19391,7,1.0,medium,high,medium,low,medium,medium,high,high,high,high
19392,7,2.0,low,medium,low,low,low,low,low,low,low,low
19393,7,1.0,low,medium,low,low,low,medium,low,medium,low,medium
19394,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19395,7,3.0,high,high,high,low,high,high,high,high,high,high
19396,7,2.0,medium,high,medium,low,medium,high,high,high,medium,high
19397,7,2.0,low,low,low,low,low,low,low,low,low,low
19398,7,1.0,low,low,low,low,low,low,low,low,low,low
19400,7,1.0,low,low,low,low,low,low,low,low,low,low
19401,7,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19402,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19403,7,3.0,low,low,medium,low,low,medium,medium,medium,low,low
19404,7,2.0,medium,low,low,low,low,medium,low,low,low,low
19405,7,2.0,low,medium,low,low,low,medium,low,low,low,medium
19406,7,3.0,medium,high,medium,low,medium,medium,medium,high,medium,high
19408,7,2.0,medium,medium,medium,low,medium,medium,low,low,low,medium
19409,7,3.0,medium,high,medium,low,medium,medium,high,high,medium,medium
19410,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19411,7,2.0,low,medium,low,low,low,medium,low,low,low,medium
19412,7,3.0,high,high,high,low,medium,high,high,high,medium,high
19413,7,3.0,medium,medium,medium,low,medium,medium,high,high,medium,high
19414,7,2.0,medium,medium,medium,low,low,medium,medium,high,low,medium
19415,7,1.0,medium,high,medium,low,medium,high,medium,high,medium,high
19416,7,2.0,high,high,medium,low,medium,medium,medium,high,medium,high
19417,7,2.0,low,low,low,low,low,low,low,low,low,low
19419,7,3.0,medium,medium,medium,low,low,medium,medium,medium,low,medium
19420,7,2.0,medium,medium,low,low,low,medium,low,medium,low,medium
19421,7,3.0,low,low,low,low,low,low,low,low,low,low
19422,7,3.0,medium,low,low,low,low,medium,low,medium,low,low
19423,7,3.0,medium,high,medium,low,medium,medium,high,high,high,high
19424,7,1.0,low,low,low,low,low,low,low,low,low,low
19425,7,2.0,low,low,low,low,low,low,low,low,low,low
19427,7,3.0,low,low,low,low,low,low,low,low,low,low
19428,7,2.0,medium,medium,medium,low,low,medium,medium,high,medium,medium
19429,7,2.0,low,low,low,low,low,low,low,low,low,low
19430,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19431,7,3.0,medium,high,high,low,medium,medium,high,high,medium,high
19432,7,3.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
19433,7,2.0,medium,medium,medium,low,low,medium,medium,high,low,medium
19434,7,1.0,low,low,low,low,low,low,low,low,low,low
19435,7,2.0,low,low,low,low,low,low,low,high,low,low
19436,7,1.0,low,low,low,low,low,low,low,low,low,low
19437,7,3.0,medium,medium,medium,low,low,medium,medium,medium,low,medium
19438,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19439,7,1.0,medium,high,medium,low,medium,medium,medium,high,medium,medium
19440,7,1.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19441,7,3.0,low,low,low,low,low,low,low,low,low,low
19442,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19443,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19444,7,1.0,low,low,low,low,low,low,low,low,low,low
19445,7,2.0,low,low,low,low,low,low,low,high,low,medium
19446,7,3.0,medium,medium,medium,low,low,medium,medium,low,low,medium
19447,7,2.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
19448,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19449,7,1.0,medium,medium,medium,low,medium,high,medium,high,high,medium
19450,7,1.0,medium,medium,low,low,low,medium,low,medium,low,medium
19451,7,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19454,7,1.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19455,7,1.0,medium,medium,low,low,low,medium,low,medium,low,medium
19456,7,1.0,low,low,low,low,low,low,low,low,low,low
19457,7,2.0,medium,medium,medium,low,low,medium,low,low,low,medium
19458,7,2.0,low,low,low,low,low,low,low,low,low,low
19459,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19460,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19462,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19463,7,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19464,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19465,7,1.0,medium,medium,low,low,low,medium,medium,medium,low,medium
19466,7,2.0,low,low,low,low,low,low,low,low,low,low
19467,7,1.0,medium,medium,low,low,low,medium,low,medium,low,medium
19468,7,2.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
19469,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19470,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19471,7,3.0,low,low,low,low,low,medium,low,high,low,low
19472,7,2.0,low,low,low,low,low,low,low,low,low,low
19473,7,2.0,medium,medium,medium,low,low,medium,low,low,low,medium
19474,7,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
19475,7,2.0,low,low,low,low,low,low,low,low,low,low
19476,7,2.0,medium,medium,low,low,low,medium,medium,high,low,medium
19477,7,2.0,medium,medium,medium,low,low,medium,medium,medium,low,medium
19478,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19479,7,2.0,low,low,low,low,low,low,low,low,low,low
19480,7,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19481,7,3.0,low,low,low,low,low,low,low,low,low,low
19482,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19484,7,2.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
19485,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19488,7,2.0,medium,low,low,low,low,medium,low,low,low,low
19489,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19490,7,1.0,low,medium,low,low,low,medium,low,low,low,medium
19491,7,1.0,low,low,low,low,low,low,low,low,low,low
19492,7,1.0,medium,medium,medium,low,medium,medium,low,medium,medium,medium
19493,7,1.0,medium,medium,low,low,medium,medium,medium,medium,medium,medium
19494,7,2.0,low,low,low,low,low,low,low,low,low,low
19495,7,2.0,low,medium,low,low,low,medium,low,low,low,medium
19496,7,2.0,low,medium,medium,low,medium,low,low,low,low,medium
19497,7,2.0,medium,medium,low,low,low,medium,medium,medium,low,medium
19498,7,2.0,low,low,low,low,low,low,low,low,low,low
19499,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19500,7,1.0,low,low,low,low,low,low,low,low,low,low
19501,7,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19502,7,3.0,medium,medium,medium,low,low,medium,low,high,low,low
19503,7,2.0,low,low,low,low,low,low,low,low,low,low
19504,7,2.0,medium,high,medium,low,medium,medium,high,high,medium,medium
19505,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19506,7,3.0,low,medium,medium,low,low,medium,medium,medium,low,medium
19507,7,2.0,high,high,high,low,medium,medium,high,high,medium,high
19508,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19509,7,1.0,medium,high,medium,low,medium,high,medium,high,medium,high
19510,7,2.0,medium,medium,low,low,low,medium,low,medium,low,medium
19511,7,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19512,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19513,7,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19514,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19515,7,2.0,high,high,medium,low,medium,medium,medium,high,medium,medium
19516,7,3.0,medium,high,high,low,medium,medium,medium,high,medium,high
19517,7,1.0,medium,medium,low,low,medium,medium,medium,medium,low,medium
19518,7,3.0,low,low,low,low,low,low,low,low,low,low
19519,7,2.0,low,low,low,low,low,low,low,high,low,high
19520,7,2.0,medium,medium,medium,low,low,medium,medium,high,low,medium
19521,7,2.0,high,high,medium,low,medium,high,high,high,high,high
19522,7,3.0,medium,medium,medium,low,medium,medium,high,high,medium,medium
19523,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19524,7,3.0,medium,medium,medium,low,low,medium,low,medium,low,medium
19525,7,2.0,high,high,high,low,medium,medium,high,high,high,high
19526,7,2.0,high,medium,medium,low,medium,medium,medium,high,medium,medium
19527,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19528,7,2.0,low,medium,low,low,low,medium,low,low,low,medium
19529,7,3.0,low,medium,medium,low,low,medium,medium,high,low,medium
19530,7,3.0,medium,medium,medium,low,medium,medium,high,high,low,medium
19533,7,1.0,low,medium,low,low,low,low,low,low,low,medium
19534,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19535,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19536,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
19537,7,2.0,high,high,medium,low,medium,high,high,high,high,medium
19538,7,1.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19539,7,2.0,medium,high,medium,low,medium,medium,medium,high,medium,high
19540,7,2.0,low,medium,medium,low,low,medium,low,medium,low,medium
19541,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19542,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19543,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19544,7,1.0,medium,medium,low,low,low,medium,low,high,low,medium
19545,7,2.0,low,medium,low,low,low,medium,low,low,low,low
19546,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19547,7,2.0,medium,medium,medium,low,low,medium,low,medium,low,medium
19548,7,2.0,low,low,low,low,low,low,low,low,low,low
19549,7,1.0,low,low,low,low,low,low,low,low,low,low
19550,7,1.0,low,low,low,low,low,low,low,low,low,low
19553,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19554,7,2.0,low,low,low,low,low,medium,low,low,low,low
19555,7,3.0,medium,medium,low,low,low,medium,low,medium,low,low
19556,7,3.0,medium,medium,medium,low,low,medium,medium,high,low,medium
19557,7,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
19558,7,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
19559,7,2.0,medium,medium,high,low,medium,medium,medium,high,low,high
19561,7,3.0,high,high,high,low,medium,medium,high,high,high,high
19562,7,3.0,low,low,low,low,low,low,low,low,low,low
19563,7,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
20716,8,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
20717,8,5.0,high,high,high,low,high,high,high,high,medium,high
20718,8,3.0,medium,high,high,low,high,high,high,high,medium,high
20719,8,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
20721,8,3.0,low,low,medium,low,low,medium,low,low,low,low
20722,8,4.0,low,low,low,low,low,low,low,low,low,medium
20723,8,4.0,medium,medium,medium,low,medium,high,high,high,medium,high
20724,8,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
20725,8,5.0,high,high,high,low,high,high,high,high,low,high
20726,8,4.0,low,high,low,low,low,medium,low,low,low,low
20727,8,4.0,medium,medium,medium,low,medium,medium,medium,high,low,high
20728,8,5.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
20732,8,3.0,low,low,low,low,low,low,low,low,low,low
20733,8,4.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
20734,8,4.0,high,high,high,low,high,high,high,high,high,high
20735,8,2.0,low,medium,low,low,low,medium,low,low,low,low
20736,8,4.0,medium,high,high,low,high,high,high,high,medium,high
20737,8,4.0,medium,medium,medium,low,medium,medium,low,low,low,medium
20739,8,3.0,low,medium,medium,low,medium,medium,medium,low,low,medium
20741,8,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
20742,8,4.0,high,high,high,low,medium,high,high,high,medium,high
20743,8,5.0,low,low,low,low,low,low,low,low,low,low
20745,8,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
20746,8,4.0,medium,high,high,low,high,high,high,high,low,high
20747,8,3.0,medium,high,high,low,medium,medium,high,medium,medium,high
20748,8,4.0,medium,high,high,low,medium,medium,high,low,low,high
20751,8,4.0,high,high,high,low,high,high,high,high,high,high
20754,8,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
20755,8,3.0,high,high,high,low,high,high,high,low,medium,high
20756,8,4.0,low,low,medium,low,medium,low,low,low,low,low
20757,8,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
20758,8,5.0,medium,high,high,low,medium,medium,high,high,low,high
20759,8,4.0,high,high,high,medium,high,high,high,high,high,high
20760,8,3.0,medium,high,high,low,high,high,high,high,low,high
20761,8,4.0,medium,medium,medium,low,medium,medium,medium,high,medium,high
20762,8,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
20763,8,4.0,medium,medium,medium,low,medium,medium,low,low,low,high
20764,8,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
20765,8,4.0,low,low,low,low,low,low,low,low,low,low
